qualifyId,raceId,driverId,constructorId,number,position,date
1649,702,22,2,4,10,2003-05-17 00:00:00
1650,702,43,6,20,11,2003-05-17 00:00:00
1651,702,34,15,16,12,2003-05-17 00:00:00
1652,702,49,17,19,20,2003-05-17 00:00:00
1653,702,42,6,21,13,2003-05-17 00:00:00
1654,702,16,18,14,17,2003-05-17 00:00:00
1655,702,48,14,10,15,2003-05-17 00:00:00
1656,702,51,16,12,16,2003-05-17 00:00:00
1657,702,50,17,18,18,2003-05-17 00:00:00
1658,702,3,3,8,19,2003-05-17 00:00:00
1659,702,41,18,15,8,2003-05-17 00:00:00
1660,702,13,0,5,14,2003-05-17 00:00:00
1661,702,17,15,17,7,2003-05-17 00:00:00
1662,702,7,0,6,2,2003-05-17 00:00:00
1663,702,21,5,2,5,2003-05-17 00:00:00
1664,702,1,14,9,4,2003-05-17 00:00:00
1665,702,30,2,3,3,2003-05-17 00:00:00
1666,702,29,5,1,1,2003-05-17 00:00:00
1667,702,14,3,7,6,2003-05-17 00:00:00
1668,703,42,6,21,10,2003-05-31 00:00:00
1669,703,16,18,14,9,2003-05-31 00:00:00
1670,703,3,3,8,8,2003-05-31 00:00:00
1671,703,21,5,2,7,2003-05-31 00:00:00
1672,703,13,0,5,6,2003-05-31 00:00:00
1673,703,29,5,1,5,2003-05-31 00:00:00
1674,703,14,3,7,4,2003-05-31 00:00:00
1675,703,30,2,3,3,2003-05-31 00:00:00
1676,703,7,0,6,2,2003-05-31 00:00:00
1677,703,17,15,17,20,2003-05-31 00:00:00
1678,703,50,17,18,19,2003-05-31 00:00:00
1679,703,49,17,19,18,2003-05-31 00:00:00
1680,703,43,6,20,17,2003-05-31 00:00:00
1681,703,51,16,12,16,2003-05-31 00:00:00
1682,703,48,14,10,15,2003-05-31 00:00:00
1683,703,1,14,9,14,2003-05-31 00:00:00
1684,703,41,18,15,13,2003-05-31 00:00:00
1685,703,20,16,11,12,2003-05-31 00:00:00
1686,703,22,2,4,1,2003-05-31 00:00:00
1687,703,34,15,16,11,2003-05-31 00:00:00
1688,704,7,0,6,20,2003-06-14 00:00:00
1689,704,49,17,19,15,2003-06-14 00:00:00
1690,704,41,18,15,13,2003-06-14 00:00:00
1691,704,20,16,11,16,2003-06-14 00:00:00
1692,704,17,15,17,17,2003-06-14 00:00:00
1693,704,50,17,18,18,2003-06-14 00:00:00
1694,704,1,14,9,12,2003-06-14 00:00:00
1695,704,13,0,5,11,2003-06-14 00:00:00
1696,704,48,14,10,10,2003-06-14 00:00:00
1697,704,42,6,21,9,2003-06-14 00:00:00
1698,704,14,3,7,8,2003-06-14 00:00:00
1699,704,43,6,20,7,2003-06-14 00:00:00
1700,704,16,18,14,6,2003-06-14 00:00:00
1701,704,21,5,2,5,2003-06-14 00:00:00
1702,704,3,3,8,4,2003-06-14 00:00:00
1703,704,29,5,1,3,2003-06-14 00:00:00
1704,704,30,2,3,2,2003-06-14 00:00:00
1705,704,22,2,4,1,2003-06-14 00:00:00
1706,704,34,15,16,14,2003-06-14 00:00:00
1707,704,51,16,12,19,2003-06-14 00:00:00
1708,705,49,17,19,18,2003-06-28 00:00:00
1709,705,1,14,9,20,2003-06-28 00:00:00
1710,705,34,15,16,17,2003-06-28 00:00:00
1711,705,29,5,1,2,2003-06-28 00:00:00
1712,705,22,2,4,3,2003-06-28 00:00:00
1713,705,30,2,3,4,2003-06-28 00:00:00
1714,705,21,5,2,5,2003-06-28 00:00:00
1715,705,14,3,7,6,2003-06-28 00:00:00
1716,705,43,6,20,7,2003-06-28 00:00:00
1717,705,3,3,8,8,2003-06-28 00:00:00
1718,705,13,0,5,9,2003-06-28 00:00:00
1719,705,42,6,21,10,2003-06-28 00:00:00
1720,705,16,18,14,11,2003-06-28 00:00:00
1721,705,17,15,17,12,2003-06-28 00:00:00
1722,705,20,16,11,13,2003-06-28 00:00:00
1723,705,51,16,12,14,2003-06-28 00:00:00
1724,705,50,17,18,19,2003-06-28 00:00:00
1725,705,48,14,10,15,2003-06-28 00:00:00
1726,705,41,18,15,16,2003-06-28 00:00:00
1727,705,7,0,6,1,2003-06-28 00:00:00
1728,706,22,2,4,1,2003-07-05 00:00:00
1729,706,51,16,12,18,2003-07-05 00:00:00
1730,706,20,16,11,17,2003-07-05 00:00:00
1731,706,48,14,10,16,2003-07-05 00:00:00
1732,706,1,14,9,15,2003-07-05 00:00:00
1733,706,17,15,17,14,2003-07-05 00:00:00
1734,706,42,6,21,13,2003-07-05 00:00:00
1735,706,34,15,16,12,2003-07-05 00:00:00
1736,706,41,18,15,11,2003-07-05 00:00:00
1737,706,30,2,3,2,2003-07-05 00:00:00
1738,706,16,18,14,9,2003-07-05 00:00:00
1739,706,43,6,20,10,2003-07-05 00:00:00
1740,706,29,5,1,3,2003-07-05 00:00:00
1741,706,50,17,18,20,2003-07-05 00:00:00
1742,706,49,17,19,19,2003-07-05 00:00:00
1743,706,21,5,2,8,2003-07-05 00:00:00
1744,706,13,0,5,5,2003-07-05 00:00:00
1745,706,14,3,7,6,2003-07-05 00:00:00
1746,706,3,3,8,7,2003-07-05 00:00:00
1747,706,7,0,6,4,2003-07-05 00:00:00
1748,707,1,14,9,16,2003-07-19 00:00:00
1749,707,20,16,11,15,2003-07-19 00:00:00
1750,707,48,14,10,14,2003-07-19 00:00:00
1751,707,43,6,20,13,2003-07-19 00:00:00
1752,707,13,0,5,12,2003-07-19 00:00:00
1753,707,16,18,14,11,2003-07-19 00:00:00
1754,707,41,18,15,10,2003-07-19 00:00:00
1755,707,3,3,8,8,2003-07-19 00:00:00
1756,707,30,2,3,7,2003-07-19 00:00:00
1757,707,42,6,21,6,2003-07-19 00:00:00
1758,707,22,2,4,4,2003-07-19 00:00:00
1759,707,7,0,6,3,2003-07-19 00:00:00
1760,707,14,3,7,2,2003-07-19 00:00:00
1761,707,49,17,19,19,2003-07-19 00:00:00
1762,707,17,15,17,20,2003-07-19 00:00:00
1763,707,34,15,16,9,2003-07-19 00:00:00
1764,707,29,5,1,5,2003-07-19 00:00:00
1765,707,50,17,18,18,2003-07-19 00:00:00
1766,707,21,5,2,1,2003-07-19 00:00:00
1767,707,51,16,12,17,2003-07-19 00:00:00
1768,708,52,17,18,20,2003-08-02 00:00:00
1769,708,51,16,12,18,2003-08-02 00:00:00
1770,708,17,15,17,17,2003-08-02 00:00:00
1771,708,50,18,15,16,2003-08-02 00:00:00
1772,708,1,14,9,15,2003-08-02 00:00:00
1773,708,48,14,10,14,2003-08-02 00:00:00
1774,708,34,15,16,13,2003-08-02 00:00:00
1775,708,20,16,11,12,2003-08-02 00:00:00
1776,708,16,18,14,11,2003-08-02 00:00:00
1777,708,49,17,19,19,2003-08-02 00:00:00
1778,708,42,6,21,9,2003-08-02 00:00:00
1779,708,13,0,5,10,2003-08-02 00:00:00
1780,708,30,2,3,1,2003-08-02 00:00:00
1781,708,21,5,2,3,2003-08-02 00:00:00
1782,708,14,3,7,4,2003-08-02 00:00:00
1783,708,22,2,4,2,2003-08-02 00:00:00
1784,708,29,5,1,6,2003-08-02 00:00:00
1785,708,43,6,20,7,2003-08-02 00:00:00
1786,708,3,3,8,8,2003-08-02 00:00:00
1787,708,7,0,6,5,2003-08-02 00:00:00
1788,709,48,14,10,17,2003-08-23 00:00:00
1789,709,34,15,16,16,2003-08-23 00:00:00
1790,709,42,6,21,15,2003-08-23 00:00:00
1791,709,17,15,17,14,2003-08-23 00:00:00
1792,709,20,16,11,13,2003-08-23 00:00:00
1793,709,50,18,15,12,2003-08-23 00:00:00
1794,709,43,6,20,10,2003-08-23 00:00:00
1795,709,21,5,2,5,2003-08-23 00:00:00
1796,709,29,5,1,8,2003-08-23 00:00:00
1797,709,7,0,6,7,2003-08-23 00:00:00
1798,709,14,3,7,6,2003-08-23 00:00:00
1799,709,30,2,3,4,2003-08-23 00:00:00
1800,709,16,18,14,3,2003-08-23 00:00:00
1801,709,22,2,4,2,2003-08-23 00:00:00
1802,709,3,3,8,1,2003-08-23 00:00:00
1803,709,49,17,19,18,2003-08-23 00:00:00
1804,709,13,0,5,9,2003-08-23 00:00:00
1805,709,46,16,12,19,2003-08-23 00:00:00
1806,709,1,14,9,11,2003-08-23 00:00:00
1807,709,52,17,18,20,2003-08-23 00:00:00
1808,710,29,5,1,1,2003-09-13 00:00:00
1809,710,46,16,12,18,2003-09-13 00:00:00
1810,710,52,17,18,19,2003-09-13 00:00:00
1811,710,3,3,8,20,2003-09-13 00:00:00
1812,710,49,17,19,17,2003-09-13 00:00:00
1813,710,50,18,15,15,2003-09-13 00:00:00
1814,710,48,14,10,14,2003-09-13 00:00:00
1815,710,20,16,11,13,2003-09-13 00:00:00
1816,710,42,6,21,12,2003-09-13 00:00:00
1817,710,16,18,14,11,2003-09-13 00:00:00
1818,710,1,14,9,16,2003-09-13 00:00:00
1819,710,47,2,4,5,2003-09-13 00:00:00
1820,710,43,6,20,9,2003-09-13 00:00:00
1821,710,13,0,5,8,2003-09-13 00:00:00
1822,710,17,15,17,7,2003-09-13 00:00:00
1823,710,30,2,3,2,2003-09-13 00:00:00
1824,710,14,3,7,6,2003-09-13 00:00:00
1825,710,34,15,16,10,2003-09-13 00:00:00
1826,710,7,0,6,4,2003-09-13 00:00:00
1827,710,21,5,2,3,2003-09-13 00:00:00
1828,711,16,18,14,14,2003-09-27 00:00:00
1829,711,1,14,9,13,2003-09-27 00:00:00
1830,711,34,15,16,12,2003-09-27 00:00:00
1831,711,17,15,17,11,2003-09-27 00:00:00
1832,711,14,3,7,10,2003-09-27 00:00:00
1833,711,22,2,4,5,2003-09-27 00:00:00
1834,711,7,0,6,1,2003-09-27 00:00:00
1835,711,21,5,2,2,2003-09-27 00:00:00
1836,711,43,6,20,3,2003-09-27 00:00:00
1837,711,30,2,3,4,2003-09-27 00:00:00
1838,711,48,14,10,15,2003-09-27 00:00:00
1839,711,3,3,8,6,2003-09-27 00:00:00
1840,711,42,6,21,9,2003-09-27 00:00:00
1841,711,50,18,15,16,2003-09-27 00:00:00
1842,711,29,5,1,7,2003-09-27 00:00:00
1843,711,20,16,11,17,2003-09-27 00:00:00
1844,711,51,16,12,18,2003-09-27 00:00:00
1845,711,49,17,19,19,2003-09-27 00:00:00
1846,711,52,17,18,20,2003-09-27 00:00:00
1847,711,13,0,5,8,2003-09-27 00:00:00
1848,712,51,16,12,15,2003-10-11 00:00:00
1849,712,21,5,2,1,2003-10-11 00:00:00
1850,712,30,2,3,2,2003-10-11 00:00:00
1851,712,42,6,21,3,2003-10-11 00:00:00
1852,712,43,6,20,4,2003-10-11 00:00:00
1853,712,3,3,8,5,2003-10-11 00:00:00
1854,712,16,18,14,6,2003-10-11 00:00:00
1855,712,13,0,5,7,2003-10-11 00:00:00
1856,712,17,15,17,9,2003-10-11 00:00:00
1857,712,50,18,15,10,2003-10-11 00:00:00
1858,712,1,14,9,11,2003-10-11 00:00:00
1859,712,48,14,10,12,2003-10-11 00:00:00
1860,712,10,15,16,13,2003-10-11 00:00:00
1861,712,49,17,19,17,2003-10-11 00:00:00
1862,712,20,16,11,16,2003-10-11 00:00:00
1863,712,29,5,1,14,2003-10-11 00:00:00
1864,712,7,0,6,8,2003-10-11 00:00:00
1865,712,22,2,4,19,2003-10-11 00:00:00
1866,712,14,3,7,20,2003-10-11 00:00:00
1867,712,52,17,18,18,2003-10-11 00:00:00
1868,713,29,5,1,1,2004-03-06 00:00:00
1869,713,45,17,20,20,2004-03-06 00:00:00
1870,713,31,18,15,19,2004-03-06 00:00:00
1871,713,43,6,17,18,2004-03-06 00:00:00
1872,713,46,17,21,17,2004-03-06 00:00:00
1873,713,44,16,19,16,2004-03-06 00:00:00
1874,713,20,14,11,14,2004-03-06 00:00:00
1875,713,42,6,16,13,2004-03-06 00:00:00
1876,713,13,0,5,12,2004-03-06 00:00:00
1877,713,1,16,18,15,2004-03-06 00:00:00
1878,713,7,0,6,10,2004-03-06 00:00:00
1879,713,14,3,7,9,2004-03-06 00:00:00
1880,713,22,2,4,8,2004-03-06 00:00:00
1881,713,10,15,10,7,2004-03-06 00:00:00
1882,713,16,18,14,6,2004-03-06 00:00:00
1883,713,3,3,8,5,2004-03-06 00:00:00
1884,713,17,15,9,4,2004-03-06 00:00:00
1885,713,12,14,12,11,2004-03-06 00:00:00
1886,713,30,2,3,3,2004-03-06 00:00:00
1887,713,21,5,2,2,2004-03-06 00:00:00
1888,714,1,16,18,15,2004-03-20 00:00:00
1889,714,45,17,20,16,2004-03-20 00:00:00
1890,714,46,17,21,17,2004-03-20 00:00:00
1891,714,10,15,10,20,2004-03-20 00:00:00
1892,714,3,3,8,19,2004-03-20 00:00:00
1893,714,43,6,17,14,2004-03-20 00:00:00
1894,714,44,16,19,18,2004-03-20 00:00:00
1895,714,31,18,15,13,2004-03-20 00:00:00
1896,714,20,14,11,12,2004-03-20 00:00:00
1897,714,42,6,16,10,2004-03-20 00:00:00
1898,714,13,0,5,9,2004-03-20 00:00:00
1899,714,14,3,7,8,2004-03-20 00:00:00
1900,714,22,2,4,7,2004-03-20 00:00:00
1901,714,17,15,9,6,2004-03-20 00:00:00
1902,714,7,0,6,5,2004-03-20 00:00:00
1903,714,30,2,3,4,2004-03-20 00:00:00
1904,714,21,5,2,3,2004-03-20 00:00:00
1905,714,29,5,1,1,2004-03-20 00:00:00
1906,714,16,18,14,2,2004-03-20 00:00:00
1907,714,12,14,12,11,2004-03-20 00:00:00
1908,715,30,2,3,3,2004-04-03 00:00:00
1909,715,42,6,16,9,2004-04-03 00:00:00
1910,715,43,6,17,8,2004-04-03 00:00:00
1911,715,29,5,1,1,2004-04-03 00:00:00
1912,715,17,15,9,6,2004-04-03 00:00:00
1913,715,10,15,10,5,2004-04-03 00:00:00
1914,715,21,5,2,2,2004-04-03 00:00:00
1915,715,14,3,7,7,2004-04-03 00:00:00
1916,715,13,0,5,10,2004-04-03 00:00:00
1917,715,16,18,14,14,2004-04-03 00:00:00
1918,715,31,18,15,12,2004-04-03 00:00:00
1919,715,12,14,12,13,2004-04-03 00:00:00
1920,715,1,16,18,15,2004-04-03 00:00:00
1921,715,44,16,19,16,2004-04-03 00:00:00
1922,715,3,3,8,17,2004-04-03 00:00:00
1923,715,45,17,20,18,2004-04-03 00:00:00
1924,715,46,17,21,19,2004-04-03 00:00:00
1925,715,7,0,6,20,2004-04-03 00:00:00
1926,715,20,14,11,11,2004-04-03 00:00:00
1927,715,22,2,4,4,2004-04-03 00:00:00
1928,716,17,15,9,1,2004-04-24 00:00:00
1929,716,20,14,11,19,2004-04-24 00:00:00
1930,716,22,2,4,5,2004-04-24 00:00:00
1931,716,7,0,6,20,2004-04-24 00:00:00
1932,716,29,5,1,2,2004-04-24 00:00:00
1933,716,46,17,21,18,2004-04-24 00:00:00
1934,716,45,17,20,17,2004-04-24 00:00:00
1935,716,1,16,18,16,2004-04-24 00:00:00
1936,716,44,16,19,15,2004-04-24 00:00:00
1937,716,31,18,15,14,2004-04-24 00:00:00
1938,716,43,6,17,13,2004-04-24 00:00:00
1939,716,12,14,12,12,2004-04-24 00:00:00
1940,716,13,0,5,11,2004-04-24 00:00:00
1941,716,42,6,16,10,2004-04-24 00:00:00
1942,716,14,3,7,9,2004-04-24 00:00:00
1943,716,16,18,14,8,2004-04-24 00:00:00
1944,716,10,15,10,7,2004-04-24 00:00:00
1945,716,3,3,8,6,2004-04-24 00:00:00
1946,716,21,5,2,4,2004-04-24 00:00:00
1947,716,30,2,3,3,2004-04-24 00:00:00
1948,717,13,0,5,10,2004-05-08 00:00:00
1949,717,1,16,18,15,2004-05-08 00:00:00
1950,717,29,5,1,1,2004-05-08 00:00:00
1951,717,30,2,3,2,2004-05-08 00:00:00
1952,717,10,15,10,3,2004-05-08 00:00:00
1953,717,14,3,7,4,2004-05-08 00:00:00
1954,717,21,5,2,5,2004-05-08 00:00:00
1955,717,22,2,4,6,2004-05-08 00:00:00
1956,717,17,15,9,14,2004-05-08 00:00:00
1957,717,43,6,17,7,2004-05-08 00:00:00
1958,717,16,18,14,9,2004-05-08 00:00:00
1959,717,46,17,21,20,2004-05-08 00:00:00
1960,717,44,16,19,19,2004-05-08 00:00:00
1961,717,45,17,20,18,2004-05-08 00:00:00
1962,717,12,14,12,17,2004-05-08 00:00:00
1963,717,31,18,15,16,2004-05-08 00:00:00
1964,717,3,3,8,8,2004-05-08 00:00:00
1965,717,42,6,16,11,2004-05-08 00:00:00
1966,717,20,14,11,12,2004-05-08 00:00:00
1967,717,7,0,6,13,2004-05-08 00:00:00
1968,718,46,17,21,19,2004-05-22 00:00:00
1969,718,45,17,20,20,2004-05-22 00:00:00
1970,718,44,16,19,18,2004-05-22 00:00:00
1971,718,1,16,18,17,2004-05-22 00:00:00
1972,718,12,14,12,16,2004-05-22 00:00:00
1973,718,42,6,16,15,2004-05-22 00:00:00
1974,718,31,18,15,14,2004-05-22 00:00:00
1975,718,43,6,17,13,2004-05-22 00:00:00
1976,718,16,18,14,12,2004-05-22 00:00:00
1977,718,20,14,11,11,2004-05-22 00:00:00
1978,718,30,2,3,10,2004-05-22 00:00:00
1979,718,10,15,10,8,2004-05-22 00:00:00
1980,718,21,5,2,7,2004-05-22 00:00:00
1981,718,13,0,5,9,2004-05-22 00:00:00
1982,718,29,5,1,5,2004-05-22 00:00:00
1983,718,3,3,8,4,2004-05-22 00:00:00
1984,718,17,15,9,3,2004-05-22 00:00:00
1985,718,22,2,4,2,2004-05-22 00:00:00
1986,718,14,3,7,1,2004-05-22 00:00:00
1987,718,7,0,6,6,2004-05-22 00:00:00
1988,719,43,6,17,10,2004-05-29 00:00:00
1989,719,42,6,16,11,2004-05-29 00:00:00
1990,719,31,18,15,12,2004-05-29 00:00:00
1991,719,45,17,20,20,2004-05-29 00:00:00
1992,719,1,16,18,13,2004-05-29 00:00:00
1993,719,46,17,21,17,2004-05-29 00:00:00
1994,719,13,0,5,18,2004-05-29 00:00:00
1995,719,12,14,12,16,2004-05-29 00:00:00
1996,719,44,16,19,15,2004-05-29 00:00:00
1997,719,16,18,14,14,2004-05-29 00:00:00
1998,719,22,2,4,9,2004-05-29 00:00:00
1999,719,20,14,11,19,2004-05-29 00:00:00
2000,719,30,2,3,8,2004-05-29 00:00:00
2001,719,21,5,2,7,2004-05-29 00:00:00
2002,719,17,15,9,5,2004-05-29 00:00:00
2003,719,7,0,6,4,2004-05-29 00:00:00
2004,719,14,3,7,3,2004-05-29 00:00:00
2005,719,10,15,10,2,2004-05-29 00:00:00
2006,719,29,5,1,1,2004-05-29 00:00:00
2007,719,3,3,8,6,2004-05-29 00:00:00
2008,720,43,6,17,13,2004-06-12 00:00:00
2009,720,13,0,5,9,2004-06-12 00:00:00
2010,720,31,18,15,10,2004-06-12 00:00:00
2011,720,20,14,11,11,2004-06-12 00:00:00
2012,720,42,6,16,12,2004-06-12 00:00:00
2013,720,45,17,20,20,2004-06-12 00:00:00
2014,720,9,16,19,16,2004-06-12 00:00:00
2015,720,46,17,21,18,2004-06-12 00:00:00
2016,720,10,15,10,17,2004-06-12 00:00:00
2017,720,1,16,18,15,2004-06-12 00:00:00
2018,720,16,18,14,14,2004-06-12 00:00:00
2019,720,7,0,6,8,2004-06-12 00:00:00
2020,720,12,14,12,19,2004-06-12 00:00:00
2021,720,21,5,2,7,2004-06-12 00:00:00
2022,720,22,2,4,1,2004-06-12 00:00:00
2023,720,3,3,8,5,2004-06-12 00:00:00
2024,720,30,2,3,4,2004-06-12 00:00:00
2025,720,14,3,7,3,2004-06-12 00:00:00
2026,720,17,15,9,2,2004-06-12 00:00:00
2027,720,29,5,1,6,2004-06-12 00:00:00
2028,721,43,6,17,8,2004-06-19 00:00:00
2029,721,22,2,4,6,2004-06-19 00:00:00
2030,721,3,3,8,9,2004-06-19 00:00:00
2031,721,16,18,14,10,2004-06-19 00:00:00
2032,721,20,14,11,14,2004-06-19 00:00:00
2033,721,12,14,12,15,2004-06-19 00:00:00
2034,721,1,16,18,16,2004-06-19 00:00:00
2035,721,44,16,19,17,2004-06-19 00:00:00
2036,721,45,17,20,18,2004-06-19 00:00:00
2037,721,7,0,6,7,2004-06-19 00:00:00
2038,721,30,2,3,5,2004-06-19 00:00:00
2039,721,13,0,5,12,2004-06-19 00:00:00
2040,721,10,15,10,3,2004-06-19 00:00:00
2041,721,42,6,16,11,2004-06-19 00:00:00
2042,721,31,18,15,13,2004-06-19 00:00:00
2043,721,17,15,9,4,2004-06-19 00:00:00
2044,721,14,3,7,20,2004-06-19 00:00:00
2045,721,29,5,1,2,2004-06-19 00:00:00
2046,721,21,5,2,1,2004-06-19 00:00:00
2047,721,46,17,21,19,2004-06-19 00:00:00
2048,722,12,14,12,16,2004-07-03 00:00:00
2049,722,46,17,21,20,2004-07-03 00:00:00
2050,722,45,17,20,19,2004-07-03 00:00:00
2051,722,1,16,18,17,2004-07-03 00:00:00
2052,722,29,5,1,2,2004-07-03 00:00:00
2053,722,13,0,5,3,2004-07-03 00:00:00
2054,722,17,15,9,4,2004-07-03 00:00:00
2055,722,14,3,7,5,2004-07-03 00:00:00
2056,722,30,2,3,6,2004-07-03 00:00:00
2057,722,10,15,10,7,2004-07-03 00:00:00
2058,722,7,0,6,9,2004-07-03 00:00:00
2059,722,21,5,2,10,2004-07-03 00:00:00
2060,722,42,6,16,11,2004-07-03 00:00:00
2061,722,16,18,14,12,2004-07-03 00:00:00
2062,722,31,18,15,13,2004-07-03 00:00:00
2063,722,43,6,17,14,2004-07-03 00:00:00
2064,722,20,14,11,15,2004-07-03 00:00:00
2065,722,47,2,4,8,2004-07-03 00:00:00
2066,722,44,16,19,18,2004-07-03 00:00:00
2067,722,3,3,8,1,2004-07-03 00:00:00
2068,723,12,14,12,11,2004-07-10 00:00:00
2069,723,17,15,9,3,2004-07-10 00:00:00
2070,723,29,5,1,4,2004-07-10 00:00:00
2071,723,14,3,7,5,2004-07-10 00:00:00
2072,723,3,3,8,6,2004-07-10 00:00:00
2073,723,13,0,5,7,2004-07-10 00:00:00
2074,723,30,2,3,8,2004-07-10 00:00:00
2075,723,21,5,2,2,2004-07-10 00:00:00
2076,723,10,15,10,9,2004-07-10 00:00:00
2077,723,20,14,11,20,2004-07-10 00:00:00
2078,723,43,6,17,12,2004-07-10 00:00:00
2079,723,47,2,4,13,2004-07-10 00:00:00
2080,723,42,6,16,14,2004-07-10 00:00:00
2081,723,31,18,15,15,2004-07-10 00:00:00
2082,723,44,16,19,16,2004-07-10 00:00:00
2083,723,1,16,18,17,2004-07-10 00:00:00
2084,723,16,18,14,10,2004-07-10 00:00:00
2085,723,7,0,6,1,2004-07-10 00:00:00
2086,723,46,17,21,19,2004-07-10 00:00:00
2087,723,45,17,20,18,2004-07-10 00:00:00
2088,724,30,2,3,2,2004-07-24 00:00:00
2089,724,1,16,18,18,2004-07-24 00:00:00
2090,724,44,16,19,17,2004-07-24 00:00:00
2091,724,12,14,12,16,2004-07-24 00:00:00
2092,724,42,6,16,15,2004-07-24 00:00:00
2093,724,20,14,11,14,2004-07-24 00:00:00
2094,724,31,18,15,13,2004-07-24 00:00:00
2095,724,16,18,14,12,2004-07-24 00:00:00
2096,724,41,2,4,11,2004-07-24 00:00:00
2097,724,10,15,10,9,2004-07-24 00:00:00
2098,724,21,5,2,8,2004-07-24 00:00:00
2099,724,14,3,7,7,2004-07-24 00:00:00
2100,724,3,3,8,6,2004-07-24 00:00:00
2101,724,13,0,5,5,2004-07-24 00:00:00
2102,724,7,0,6,4,2004-07-24 00:00:00
2103,724,43,6,17,10,2004-07-24 00:00:00
2104,724,29,5,1,1,2004-07-24 00:00:00
2105,724,17,15,9,3,2004-07-24 00:00:00
2106,724,46,17,21,20,2004-07-24 00:00:00
2107,724,45,17,20,19,2004-07-24 00:00:00
2108,725,12,14,12,20,2004-08-14 00:00:00
2109,725,45,17,20,19,2004-08-14 00:00:00
2110,725,46,17,21,18,2004-08-14 00:00:00
2111,725,44,16,19,17,2004-08-14 00:00:00
2112,725,1,16,18,16,2004-08-14 00:00:00
2113,725,40,6,16,15,2004-08-14 00:00:00
2114,725,31,18,15,14,2004-08-14 00:00:00
2115,725,43,6,17,13,2004-08-14 00:00:00
2116,725,10,15,10,3,2004-08-14 00:00:00
2117,725,7,0,6,10,2004-08-14 00:00:00
2118,725,14,3,7,9,2004-08-14 00:00:00
2119,725,30,2,3,7,2004-08-14 00:00:00
2120,725,41,2,4,6,2004-08-14 00:00:00
2121,725,3,3,8,5,2004-08-14 00:00:00
2122,725,21,5,2,2,2004-08-14 00:00:00
2123,725,17,15,9,4,2004-08-14 00:00:00
2124,725,16,18,14,11,2004-08-14 00:00:00
2125,725,13,0,5,12,2004-08-14 00:00:00
2126,725,20,14,11,8,2004-08-14 00:00:00
2127,725,29,5,1,1,2004-08-14 00:00:00
2128,726,3,3,8,3,2004-08-28 00:00:00
2129,726,29,5,1,2,2004-08-28 00:00:00
2130,726,14,3,7,1,2004-08-28 00:00:00
2131,726,40,6,16,20,2004-08-28 00:00:00
2132,726,44,16,19,19,2004-08-28 00:00:00
2133,726,46,17,21,18,2004-08-28 00:00:00
2134,726,45,17,20,17,2004-08-28 00:00:00
2135,726,1,16,18,16,2004-08-28 00:00:00
2136,726,10,15,10,15,2004-08-28 00:00:00
2137,726,41,2,4,14,2004-08-28 00:00:00
2138,726,17,15,9,12,2004-08-28 00:00:00
2139,726,30,2,3,11,2004-08-28 00:00:00
2140,726,7,0,6,10,2004-08-28 00:00:00
2141,726,43,6,17,9,2004-08-28 00:00:00
2142,726,12,14,12,8,2004-08-28 00:00:00
2143,726,16,18,14,7,2004-08-28 00:00:00
2144,726,21,5,2,6,2004-08-28 00:00:00
2145,726,20,14,11,5,2004-08-28 00:00:00
2146,726,31,18,15,13,2004-08-28 00:00:00
2147,726,13,0,5,4,2004-08-28 00:00:00
2148,727,30,2,3,2,2004-09-11 00:00:00
2149,727,21,5,2,1,2004-09-11 00:00:00
2150,727,41,2,4,8,2004-09-11 00:00:00
2151,727,3,3,8,4,2004-09-11 00:00:00
2152,727,13,0,5,10,2004-09-11 00:00:00
2153,727,40,6,16,11,2004-09-11 00:00:00
2154,727,16,18,14,12,2004-09-11 00:00:00
2155,727,29,5,1,3,2004-09-11 00:00:00
2156,727,31,18,15,14,2004-09-11 00:00:00
2157,727,20,14,11,15,2004-09-11 00:00:00
2158,727,12,14,12,16,2004-09-11 00:00:00
2159,727,43,6,17,13,2004-09-11 00:00:00
2160,727,44,16,19,18,2004-09-11 00:00:00
2161,727,46,17,20,19,2004-09-11 00:00:00
2162,727,45,17,21,20,2004-09-11 00:00:00
2163,727,7,0,6,7,2004-09-11 00:00:00
2164,727,17,15,9,6,2004-09-11 00:00:00
2165,727,10,15,10,5,2004-09-11 00:00:00
2166,727,14,3,7,9,2004-09-11 00:00:00
2167,727,1,16,18,17,2004-09-11 00:00:00
2168,728,34,3,7,13,2004-09-25 00:00:00
2169,728,40,6,16,14,2004-09-25 00:00:00
2170,728,1,16,18,15,2004-09-25 00:00:00
2171,728,45,17,20,19,2004-09-25 00:00:00
2172,728,9,16,19,17,2004-09-25 00:00:00
2173,728,46,17,21,18,2004-09-25 00:00:00
2174,728,29,5,1,20,2004-09-25 00:00:00
2175,728,31,18,15,16,2004-09-25 00:00:00
2176,728,16,18,14,12,2004-09-25 00:00:00
2177,728,10,15,10,9,2004-09-25 00:00:00
2178,728,13,0,5,10,2004-09-25 00:00:00
2179,728,43,6,17,8,2004-09-25 00:00:00
2180,728,20,14,11,7,2004-09-25 00:00:00
2181,728,3,3,8,6,2004-09-25 00:00:00
2182,728,22,2,4,5,2004-09-25 00:00:00
2183,728,12,14,12,4,2004-09-25 00:00:00
2184,728,17,15,9,3,2004-09-25 00:00:00
2185,728,7,0,6,2,2004-09-25 00:00:00
