constructorStandingsId,raceId,constructorId,points,position,wins,date
8961,704,2,64.0,3,1,2003-06-15 00:00:00
8962,704,5,85.0,1,4,2003-06-15 00:00:00
8963,704,3,47.0,4,0,2003-06-15 00:00:00
8964,704,14,8.0,7,0,2003-06-15 00:00:00
8965,704,15,11.0,6,0,2003-06-15 00:00:00
8966,704,17,0.0,10,0,2003-06-15 00:00:00
8967,704,16,11.0,5,1,2003-06-15 00:00:00
8968,704,6,4.0,9,0,2003-06-15 00:00:00
8969,704,18,6.0,8,0,2003-06-15 00:00:00
8970,705,0,76.0,3,2,2003-06-29 00:00:00
8971,705,2,82.0,2,2,2003-06-29 00:00:00
8972,705,5,95.0,1,4,2003-06-29 00:00:00
8973,705,3,52.0,4,0,2003-06-29 00:00:00
8974,705,18,9.0,8,0,2003-06-29 00:00:00
8975,705,15,13.0,5,0,2003-06-29 00:00:00
8976,705,17,0.0,10,0,2003-06-29 00:00:00
8977,705,16,11.0,6,1,2003-06-29 00:00:00
8978,705,6,4.0,9,0,2003-06-29 00:00:00
8979,705,14,9.0,7,0,2003-06-29 00:00:00
8980,706,5,103.0,1,4,2003-07-06 00:00:00
8981,706,0,85.0,3,2,2003-07-06 00:00:00
8982,706,2,100.0,2,3,2003-07-06 00:00:00
8983,706,3,52.0,4,0,2003-07-06 00:00:00
8984,706,14,9.0,8,0,2003-07-06 00:00:00
8985,706,15,13.0,5,0,2003-07-06 00:00:00
8986,706,17,0.0,10,0,2003-07-06 00:00:00
8987,706,16,11.0,7,1,2003-07-06 00:00:00
8988,706,6,5.0,9,0,2003-07-06 00:00:00
8989,706,18,12.0,6,0,2003-07-06 00:00:00
8990,707,0,95.0,3,2,2003-07-20 00:00:00
8991,707,2,108.0,2,3,2003-07-20 00:00:00
8992,707,5,118.0,1,5,2003-07-20 00:00:00
8993,707,3,55.0,4,0,2003-07-20 00:00:00
8994,707,14,9.0,8,0,2003-07-20 00:00:00
8995,707,15,14.0,5,0,2003-07-20 00:00:00
8996,707,17,0.0,10,0,2003-07-20 00:00:00
8997,707,16,11.0,7,1,2003-07-20 00:00:00
8998,707,6,7.0,9,0,2003-07-20 00:00:00
8999,707,18,12.0,6,0,2003-07-20 00:00:00
9000,708,0,103.0,3,2,2003-08-03 00:00:00
9001,708,2,118.0,2,4,2003-08-03 00:00:00
9002,708,5,120.0,1,5,2003-08-03 00:00:00
9003,708,3,66.0,4,0,2003-08-03 00:00:00
9004,708,18,12.0,7,0,2003-08-03 00:00:00
9005,708,15,15.0,5,0,2003-08-03 00:00:00
9006,708,17,0.0,10,0,2003-08-03 00:00:00
9007,708,16,11.0,8,1,2003-08-03 00:00:00
9008,708,6,14.0,6,0,2003-08-03 00:00:00
9009,708,14,9.0,9,0,2003-08-03 00:00:00
9010,709,3,78.0,4,1,2003-08-24 00:00:00
9011,709,2,129.0,1,4,2003-08-24 00:00:00
9012,709,5,121.0,2,5,2003-08-24 00:00:00
9013,709,0,115.0,3,2,2003-08-24 00:00:00
9014,709,16,11.0,8,1,2003-08-24 00:00:00
9015,709,18,15.0,6,0,2003-08-24 00:00:00
9016,709,6,14.0,7,0,2003-08-24 00:00:00
9017,709,17,0.0,10,0,2003-08-24 00:00:00
9018,709,15,15.0,5,0,2003-08-24 00:00:00
9019,709,14,9.0,9,0,2003-08-24 00:00:00
9020,710,17,0.0,10,0,2003-09-14 00:00:00
9021,710,5,137.0,2,6,2003-09-14 00:00:00
9022,710,2,141.0,1,4,2003-09-14 00:00:00
9023,710,0,120.0,3,2,2003-09-14 00:00:00
9024,710,3,79.0,4,1,2003-09-14 00:00:00
9025,710,14,9.0,9,0,2003-09-14 00:00:00
9026,710,15,18.0,5,0,2003-09-14 00:00:00
9027,710,16,11.0,8,1,2003-09-14 00:00:00
9028,710,6,14.0,7,0,2003-09-14 00:00:00
9029,710,18,17.0,6,0,2003-09-14 00:00:00
9030,711,2,144.0,2,4,2003-09-28 00:00:00
9031,711,3,84.0,4,1,2003-09-28 00:00:00
9032,711,14,19.0,5,0,2003-09-28 00:00:00
9033,711,15,18.0,6,0,2003-09-28 00:00:00
9034,711,17,0.0,10,0,2003-09-28 00:00:00
9035,711,16,13.0,9,1,2003-09-28 00:00:00
9036,711,6,14.0,8,0,2003-09-28 00:00:00
9037,711,18,18.0,7,0,2003-09-28 00:00:00
9038,711,0,128.0,3,2,2003-09-28 00:00:00
9039,711,5,147.0,1,7,2003-09-28 00:00:00
9040,712,0,142.0,3,2,2003-10-12 00:00:00
9041,712,6,16.0,8,0,2003-10-12 00:00:00
9042,712,16,13.0,9,1,2003-10-12 00:00:00
9043,712,17,0.0,10,0,2003-10-12 00:00:00
9044,712,15,26.0,5,0,2003-10-12 00:00:00
9045,712,14,19.0,6,0,2003-10-12 00:00:00
9046,712,3,88.0,4,1,2003-10-12 00:00:00
9047,712,2,144.0,2,4,2003-10-12 00:00:00
9048,712,5,158.0,1,8,2003-10-12 00:00:00
9049,712,18,18.0,7,0,2003-10-12 00:00:00
9050,713,5,18.0,1,1,2004-03-07 00:00:00
9051,713,3,8.0,3,0,2004-03-07 00:00:00
9052,713,2,9.0,2,0,2004-03-07 00:00:00
9053,713,15,3.0,4,0,2004-03-07 00:00:00
9054,713,14,0.0,6,0,2004-03-07 00:00:00
9055,713,18,0.0,7,0,2004-03-07 00:00:00
9056,713,6,0.0,8,0,2004-03-07 00:00:00
9057,713,16,0.0,9,0,2004-03-07 00:00:00
9058,713,0,1.0,5,0,2004-03-07 00:00:00
9059,714,17,0.0,10,0,2004-03-21 00:00:00
9060,714,16,0.0,9,0,2004-03-21 00:00:00
9061,714,6,0.0,7,0,2004-03-21 00:00:00
9062,714,18,0.0,8,0,2004-03-21 00:00:00
9063,714,14,1.0,6,0,2004-03-21 00:00:00
9064,714,0,4.0,5,0,2004-03-21 00:00:00
9065,714,15,9.0,4,0,2004-03-21 00:00:00
9066,714,3,14.0,3,0,2004-03-21 00:00:00
9067,714,5,33.0,1,2,2004-03-21 00:00:00
9068,714,2,17.0,2,0,2004-03-21 00:00:00
9069,715,6,0.0,8,0,2004-04-04 00:00:00
9070,715,16,0.0,9,0,2004-04-04 00:00:00
9071,715,5,51.0,1,3,2004-04-04 00:00:00
9072,715,3,22.0,2,0,2004-04-04 00:00:00
9073,715,17,0.0,10,0,2004-04-04 00:00:00
9074,715,18,1.0,7,0,2004-04-04 00:00:00
9075,715,15,19.0,4,0,2004-04-04 00:00:00
9076,715,0,4.0,5,0,2004-04-04 00:00:00
9077,715,2,19.0,3,0,2004-04-04 00:00:00
9078,715,14,1.0,6,0,2004-04-04 00:00:00
9079,716,5,64.0,1,4,2004-04-25 00:00:00
9080,716,3,31.0,2,0,2004-04-25 00:00:00
9081,716,2,27.0,4,0,2004-04-25 00:00:00
9082,716,15,27.0,3,0,2004-04-25 00:00:00
9083,716,14,1.0,6,0,2004-04-25 00:00:00
9084,716,18,1.0,7,0,2004-04-25 00:00:00
9085,716,6,0.0,8,0,2004-04-25 00:00:00
9086,716,16,0.0,9,0,2004-04-25 00:00:00
9087,716,17,0.0,10,0,2004-04-25 00:00:00
9088,716,0,5.0,5,0,2004-04-25 00:00:00
9089,717,3,42.0,2,0,2004-05-09 00:00:00
9090,717,2,30.0,4,0,2004-05-09 00:00:00
9091,717,0,5.0,5,0,2004-05-09 00:00:00
9092,717,5,82.0,1,5,2004-05-09 00:00:00
9093,717,18,1.0,7,0,2004-05-09 00:00:00
9094,717,14,3.0,6,0,2004-05-09 00:00:00
9095,717,17,0.0,10,0,2004-05-09 00:00:00
9096,717,15,32.0,3,0,2004-05-09 00:00:00
9097,717,16,0.0,9,0,2004-05-09 00:00:00
9098,717,6,0.0,8,0,2004-05-09 00:00:00
9099,718,17,0.0,10,0,2004-05-23 00:00:00
9100,718,5,88.0,1,5,2004-05-23 00:00:00
9101,718,2,35.0,4,0,2004-05-23 00:00:00
9102,718,15,40.0,3,0,2004-05-23 00:00:00
9103,718,3,52.0,2,1,2004-05-23 00:00:00
9104,718,14,7.0,5,0,2004-05-23 00:00:00
9105,718,18,1.0,9,0,2004-05-23 00:00:00
9106,718,6,4.0,7,0,2004-05-23 00:00:00
9107,718,16,2.0,8,0,2004-05-23 00:00:00
9108,718,0,5.0,6,0,2004-05-23 00:00:00
9109,719,16,2.0,9,0,2004-05-30 00:00:00
9110,719,6,4.0,7,0,2004-05-30 00:00:00
9111,719,18,3.0,8,0,2004-05-30 00:00:00
9112,719,14,10.0,5,0,2004-05-30 00:00:00
9113,719,0,5.0,6,0,2004-05-30 00:00:00
9114,719,15,46.0,3,0,2004-05-30 00:00:00
9115,719,2,36.0,4,0,2004-05-30 00:00:00
9116,719,3,61.0,2,1,2004-05-30 00:00:00
9117,719,17,0.0,10,0,2004-05-30 00:00:00
9118,719,5,106.0,1,6,2004-05-30 00:00:00
9119,720,0,12.0,6,0,2004-06-13 00:00:00
9120,720,15,52.0,3,0,2004-06-13 00:00:00
9121,720,5,124.0,1,7,2004-06-13 00:00:00
9122,720,3,61.0,2,1,2004-06-13 00:00:00
9123,720,17,0.0,10,0,2004-06-13 00:00:00
9124,720,14,15.0,5,0,2004-06-13 00:00:00
9125,720,6,4.0,8,0,2004-06-13 00:00:00
9126,720,18,3.0,9,0,2004-06-13 00:00:00
9127,720,2,36.0,4,0,2004-06-13 00:00:00
9128,720,16,5.0,7,0,2004-06-13 00:00:00
9129,721,5,142.0,1,8,2004-06-20 00:00:00
9130,721,3,66.0,2,1,2004-06-20 00:00:00
9131,721,2,36.0,4,0,2004-06-20 00:00:00
9132,721,15,58.0,3,0,2004-06-20 00:00:00
9133,721,14,15.0,6,0,2004-06-20 00:00:00
9134,721,18,3.0,9,0,2004-06-20 00:00:00
9135,721,6,8.0,7,0,2004-06-20 00:00:00
9136,721,16,5.0,8,0,2004-06-20 00:00:00
9137,721,17,1.0,10,0,2004-06-20 00:00:00
9138,721,0,17.0,5,0,2004-06-20 00:00:00
9139,722,2,37.0,4,0,2004-07-04 00:00:00
9140,722,5,158.0,1,9,2004-07-04 00:00:00
9141,722,15,62.0,3,0,2004-07-04 00:00:00
9142,722,3,79.0,2,1,2004-07-04 00:00:00
9143,722,14,15.0,6,0,2004-07-04 00:00:00
9144,722,18,3.0,9,0,2004-07-04 00:00:00
9145,722,6,8.0,7,0,2004-07-04 00:00:00
9146,722,16,5.0,8,0,2004-07-04 00:00:00
9147,722,0,22.0,5,0,2004-07-04 00:00:00
9148,722,17,1.0,10,0,2004-07-04 00:00:00
9149,723,5,174.0,1,10,2004-07-11 00:00:00
9150,723,3,79.0,2,1,2004-07-11 00:00:00
9151,723,2,41.0,4,0,2004-07-11 00:00:00
9152,723,15,67.0,3,0,2004-07-11 00:00:00
9153,723,16,5.0,8,0,2004-07-11 00:00:00
9154,723,14,18.0,6,0,2004-07-11 00:00:00
9155,723,18,4.0,9,0,2004-07-11 00:00:00
9156,723,6,8.0,7,0,2004-07-11 00:00:00
9157,723,17,1.0,10,0,2004-07-11 00:00:00
9158,723,0,32.0,5,0,2004-07-11 00:00:00
9159,724,5,184.0,1,11,2004-07-25 00:00:00
9160,724,3,85.0,2,1,2004-07-25 00:00:00
9161,724,2,47.0,4,0,2004-07-25 00:00:00
9162,724,15,76.0,3,0,2004-07-25 00:00:00
9163,724,14,18.0,6,0,2004-07-25 00:00:00
9164,724,18,7.0,8,0,2004-07-25 00:00:00
9165,724,6,8.0,7,0,2004-07-25 00:00:00
9166,724,16,5.0,9,0,2004-07-25 00:00:00
9167,724,0,37.0,5,0,2004-07-25 00:00:00
9168,724,17,1.0,10,0,2004-07-25 00:00:00
9169,725,2,54.0,4,0,2004-08-15 00:00:00
9170,725,3,91.0,2,1,2004-08-15 00:00:00
9171,725,5,202.0,1,12,2004-08-15 00:00:00
9172,725,15,83.0,3,0,2004-08-15 00:00:00
9173,725,0,37.0,5,0,2004-08-15 00:00:00
9174,725,17,1.0,10,0,2004-08-15 00:00:00
9175,725,16,5.0,9,0,2004-08-15 00:00:00
9176,725,6,8.0,7,0,2004-08-15 00:00:00
9177,725,18,7.0,8,0,2004-08-15 00:00:00
9178,725,14,19.0,6,0,2004-08-15 00:00:00
9179,726,3,91.0,2,1,2004-08-29 00:00:00
9180,726,2,54.0,4,0,2004-08-29 00:00:00
9181,726,15,83.0,3,0,2004-08-29 00:00:00
9182,726,0,49.0,5,1,2004-08-29 00:00:00
9183,726,5,216.0,1,12,2004-08-29 00:00:00
9184,726,18,10.0,7,0,2004-08-29 00:00:00
9185,726,6,9.0,8,0,2004-08-29 00:00:00
9186,726,16,5.0,9,0,2004-08-29 00:00:00
9187,726,14,28.0,6,0,2004-08-29 00:00:00
9188,726,17,1.0,10,0,2004-08-29 00:00:00
9189,727,15,94.0,2,0,2004-09-12 00:00:00
9190,727,5,234.0,1,13,2004-09-12 00:00:00
9191,727,3,91.0,3,1,2004-09-12 00:00:00
9192,727,2,60.0,4,0,2004-09-12 00:00:00
9193,727,0,52.0,5,1,2004-09-12 00:00:00
9194,727,14,29.0,6,0,2004-09-12 00:00:00
9195,727,18,10.0,7,0,2004-09-12 00:00:00
9196,727,6,9.0,8,0,2004-09-12 00:00:00
9197,727,16,5.0,9,0,2004-09-12 00:00:00
9198,727,17,1.0,10,0,2004-09-12 00:00:00
9199,728,5,244.0,1,14,2004-09-26 00:00:00
9200,728,3,96.0,3,1,2004-09-26 00:00:00
9201,728,2,64.0,4,0,2004-09-26 00:00:00
9202,728,15,105.0,2,0,2004-09-26 00:00:00
9203,728,17,1.0,10,0,2004-09-26 00:00:00
9204,728,14,32.0,6,0,2004-09-26 00:00:00
9205,728,18,10.0,7,0,2004-09-26 00:00:00
9206,728,6,9.0,8,0,2004-09-26 00:00:00
9207,728,16,5.0,9,0,2004-09-26 00:00:00
9208,728,0,58.0,5,1,2004-09-26 00:00:00
9209,729,2,74.0,4,0,2004-10-10 00:00:00
9210,729,5,254.0,1,15,2004-10-10 00:00:00
9211,729,3,100.0,3,1,2004-10-10 00:00:00
9212,729,15,116.0,2,0,2004-10-10 00:00:00
9213,729,16,5.0,9,0,2004-10-10 00:00:00
9214,729,14,33.0,6,0,2004-10-10 00:00:00
9215,729,18,10.0,7,0,2004-10-10 00:00:00
9216,729,6,9.0,8,0,2004-10-10 00:00:00
9217,729,17,1.0,10,0,2004-10-10 00:00:00
9218,729,0,61.0,5,1,2004-10-10 00:00:00
9219,730,5,262.0,1,15,2004-10-24 00:00:00
9220,730,3,105.0,3,1,2004-10-24 00:00:00
9221,730,2,88.0,4,1,2004-10-24 00:00:00
9222,730,0,69.0,5,1,2004-10-24 00:00:00
9223,730,15,119.0,2,0,2004-10-24 00:00:00
9224,730,18,10.0,7,0,2004-10-24 00:00:00
9225,730,6,9.0,8,0,2004-10-24 00:00:00
9226,730,16,5.0,9,0,2004-10-24 00:00:00
9227,730,17,1.0,10,0,2004-10-24 00:00:00
9228,730,14,34.0,6,0,2004-10-24 00:00:00
9229,731,5,8.0,2,0,2005-03-06 14:00:00
9230,731,8,7.0,3,0,2005-03-06 14:00:00
9231,731,2,4.0,4,0,2005-03-06 14:00:00
9232,731,14,0.0,7,0,2005-03-06 14:00:00
9233,731,0,4.0,5,0,2005-03-06 14:00:00
9234,731,6,0.0,6,0,2005-03-06 14:00:00
9235,731,15,0.0,10,0,2005-03-06 14:00:00
9236,731,3,16.0,1,1,2005-03-06 14:00:00
9237,731,16,0.0,8,0,2005-03-06 14:00:00
9238,731,17,0.0,9,0,2005-03-06 14:00:00
9239,732,15,0.0,10,0,2005-03-20 15:00:00
9240,732,3,26.0,1,2,2005-03-20 15:00:00
9241,732,17,0.0,9,0,2005-03-20 15:00:00
9242,732,5,10.0,4,0,2005-03-20 15:00:00
9243,732,8,11.0,3,0,2005-03-20 15:00:00
9244,732,2,10.0,5,0,2005-03-20 15:00:00
9245,732,16,0.0,8,0,2005-03-20 15:00:00
9246,732,0,9.0,6,0,2005-03-20 15:00:00
9247,732,14,0.0,7,0,2005-03-20 15:00:00
9248,732,6,12.0,2,0,2005-03-20 15:00:00
9249,733,8,12.0,5,0,2005-04-03 14:30:00
9250,733,0,19.0,3,0,2005-04-03 14:30:00
9251,733,2,13.0,4,0,2005-04-03 14:30:00
9252,733,5,10.0,6,0,2005-04-03 14:30:00
9253,733,3,36.0,1,3,2005-04-03 14:30:00
9254,733,6,25.0,2,0,2005-04-03 14:30:00
9255,733,14,2.0,7,0,2005-04-03 14:30:00
9256,733,15,0.0,10,0,2005-04-03 14:30:00
9257,733,16,0.0,8,0,2005-04-03 14:30:00
9258,733,17,0.0,9,0,2005-04-03 14:30:00
9259,734,17,0.0,9,0,2005-04-24 14:00:00
9260,734,5,18.0,4,0,2005-04-24 14:00:00
9261,734,8,13.0,6,0,2005-04-24 14:00:00
9262,734,2,18.0,5,0,2005-04-24 14:00:00
9263,734,0,25.0,3,0,2005-04-24 14:00:00
9264,734,6,29.0,2,0,2005-04-24 14:00:00
9265,734,14,7.0,7,0,2005-04-24 14:00:00
9266,734,15,0.0,10,0,2005-04-24 14:00:00
9267,734,16,0.0,8,0,2005-04-24 14:00:00
9268,734,3,46.0,1,4,2005-04-24 14:00:00
9269,735,2,21.0,4,0,2005-05-08 14:00:00
9270,735,5,18.0,5,0,2005-05-08 14:00:00
9271,735,8,14.0,6,0,2005-05-08 14:00:00
9272,735,0,37.0,3,1,2005-05-08 14:00:00
9273,735,6,40.0,2,0,2005-05-08 14:00:00
9274,735,17,0.0,9,0,2005-05-08 14:00:00
9275,735,15,0.0,10,0,2005-05-08 14:00:00
9276,735,16,0.0,8,0,2005-05-08 14:00:00
9277,735,3,58.0,1,4,2005-05-08 14:00:00
9278,735,14,7.0,7,0,2005-05-08 14:00:00
9279,736,2,35.0,4,0,2005-05-22 14:00:00
9280,736,3,63.0,1,4,2005-05-22 14:00:00
9281,736,5,21.0,5,0,2005-05-22 14:00:00
9282,736,8,14.0,6,0,2005-05-22 14:00:00
9283,736,0,51.0,2,2,2005-05-22 14:00:00
9284,736,17,0.0,9,0,2005-05-22 14:00:00
9285,736,14,7.0,7,0,2005-05-22 14:00:00
9286,736,15,0.0,10,0,2005-05-22 14:00:00
9287,736,16,0.0,8,0,2005-05-22 14:00:00
9288,736,6,43.0,3,0,2005-05-22 14:00:00
9289,737,3,76.0,1,5,2005-05-29 14:00:00
9290,737,5,31.0,5,0,2005-05-29 14:00:00
9291,737,8,19.0,6,0,2005-05-29 14:00:00
9292,737,0,53.0,2,2,2005-05-29 14:00:00
9293,737,2,43.0,4,0,2005-05-29 14:00:00
9294,737,14,7.0,7,0,2005-05-29 14:00:00
9295,737,15,0.0,9,0,2005-05-29 14:00:00
9296,737,16,0.0,8,0,2005-05-29 14:00:00
9297,737,17,0.0,10,0,2005-05-29 14:00:00
9298,737,6,44.0,3,0,2005-05-29 14:00:00
9299,738,2,47.0,3,0,2005-06-12 13:00:00
9300,738,17,0.0,10,0,2005-06-12 13:00:00
9301,738,16,0.0,8,0,2005-06-12 13:00:00
9302,738,15,0.0,9,0,2005-06-12 13:00:00
9303,738,14,12.0,7,0,2005-06-12 13:00:00
9304,738,0,63.0,2,3,2005-06-12 13:00:00
9305,738,8,22.0,6,0,2005-06-12 13:00:00
9306,738,6,47.0,4,0,2005-06-12 13:00:00
9307,738,3,76.0,1,5,2005-06-12 13:00:00
9308,738,5,45.0,5,0,2005-06-12 13:00:00
9309,739,3,76.0,1,5,2005-06-19 14:00:00
9310,739,5,63.0,3,1,2005-06-19 14:00:00
9311,739,8,22.0,6,0,2005-06-19 14:00:00
9312,739,0,63.0,2,3,2005-06-19 14:00:00
9313,739,2,47.0,4,0,2005-06-19 14:00:00
9314,739,14,12.0,7,0,2005-06-19 14:00:00
9315,739,15,0.0,10,0,2005-06-19 14:00:00
9316,739,16,11.0,8,0,2005-06-19 14:00:00
9317,739,17,7.0,9,0,2005-06-19 14:00:00
9318,739,6,47.0,5,0,2005-06-19 14:00:00
9319,740,2,47.0,5,0,2005-07-03 14:00:00
9320,740,3,89.0,1,6,2005-07-03 14:00:00
9321,740,5,69.0,3,1,2005-07-03 14:00:00
9322,740,8,22.0,6,0,2005-07-03 14:00:00
9323,740,0,71.0,2,3,2005-07-03 14:00:00
9324,740,17,7.0,9,0,2005-07-03 14:00:00
9325,740,14,13.0,7,0,2005-07-03 14:00:00
9326,740,15,5.0,10,0,2005-07-03 14:00:00
9327,740,16,11.0,8,0,2005-07-03 14:00:00
9328,740,6,53.0,4,0,2005-07-03 14:00:00
9329,741,8,22.0,6,0,2005-07-10 14:00:00
9330,741,3,102.0,1,6,2005-07-10 14:00:00
9331,741,5,74.0,3,1,2005-07-10 14:00:00
9332,741,2,47.0,5,0,2005-07-10 14:00:00
9333,741,0,87.0,2,4,2005-07-10 14:00:00
9334,741,14,13.0,7,0,2005-07-10 14:00:00
9335,741,15,9.0,9,0,2005-07-10 14:00:00
9336,741,16,11.0,8,0,2005-07-10 14:00:00
9337,741,17,7.0,10,0,2005-07-10 14:00:00
9338,741,6,54.0,4,0,2005-07-10 14:00:00
9339,742,3,117.0,1,7,2005-07-24 14:00:00
9340,742,5,78.0,3,1,2005-07-24 14:00:00
9341,742,2,47.0,5,0,2005-07-24 14:00:00
9342,742,0,95.0,2,4,2005-07-24 14:00:00
9343,742,8,24.0,6,0,2005-07-24 14:00:00
9344,742,14,14.0,8,0,2005-07-24 14:00:00
9345,742,15,15.0,7,0,2005-07-24 14:00:00
9346,742,16,11.0,9,0,2005-07-24 14:00:00
9347,742,17,7.0,10,0,2005-07-24 14:00:00
9348,742,6,57.0,4,0,2005-07-24 14:00:00
9349,743,3,117.0,1,7,2005-07-31 14:00:00
9350,743,17,7.0,10,0,2005-07-31 14:00:00
9351,743,16,11.0,9,0,2005-07-31 14:00:00
9352,743,15,20.0,7,0,2005-07-31 14:00:00
9353,743,14,14.0,8,0,2005-07-31 14:00:00
9354,743,6,68.0,4,0,2005-07-31 14:00:00
9355,743,0,105.0,2,5,2005-07-31 14:00:00
9356,743,2,52.0,5,0,2005-07-31 14:00:00
9357,743,8,24.0,6,0,2005-07-31 14:00:00
9358,743,5,86.0,3,1,2005-07-31 14:00:00
9359,744,5,86.0,3,1,2005-08-21 15:00:00
9360,744,8,27.0,6,0,2005-08-21 15:00:00
9361,744,3,130.0,1,7,2005-08-21 15:00:00
9362,744,2,52.0,5,0,2005-08-21 15:00:00
9363,744,0,121.0,2,6,2005-08-21 15:00:00
9364,744,6,71.0,4,0,2005-08-21 15:00:00
9365,744,14,14.0,8,0,2005-08-21 15:00:00
9366,744,15,24.0,7,0,2005-08-21 15:00:00
9367,744,16,11.0,9,0,2005-08-21 15:00:00
9368,744,17,7.0,10,0,2005-08-21 15:00:00
9369,745,5,86.0,3,1,2005-09-04 14:00:00
9370,745,8,27.0,6,0,2005-09-04 14:00:00
9371,745,2,54.0,5,0,2005-09-04 14:00:00
9372,745,0,136.0,2,7,2005-09-04 14:00:00
9373,745,3,144.0,1,7,2005-09-04 14:00:00
9374,745,14,14.0,8,0,2005-09-04 14:00:00
9375,745,15,25.0,7,0,2005-09-04 14:00:00
9376,745,16,11.0,9,0,2005-09-04 14:00:00
9377,745,17,7.0,10,0,2005-09-04 14:00:00
9378,745,6,78.0,4,0,2005-09-04 14:00:00
9379,746,3,152.0,1,7,2005-09-11 14:00:00
9380,746,5,90.0,3,1,2005-09-11 14:00:00
9381,746,8,27.0,7,0,2005-09-11 14:00:00
9382,746,2,59.0,5,0,2005-09-11 14:00:00
9383,746,0,146.0,2,8,2005-09-11 14:00:00
9384,746,6,80.0,4,0,2005-09-11 14:00:00
9385,746,15,31.0,6,0,2005-09-11 14:00:00
9386,746,16,12.0,9,0,2005-09-11 14:00:00
9387,746,17,7.0,10,0,2005-09-11 14:00:00
9388,746,14,17.0,8,0,2005-09-11 14:00:00
9389,747,2,59.0,5,0,2005-09-25 14:00:00
9390,747,3,162.0,2,7,2005-09-25 14:00:00
9391,747,5,98.0,3,1,2005-09-25 14:00:00
9392,747,8,27.0,7,0,2005-09-25 14:00:00
9393,747,6,81.0,4,0,2005-09-25 14:00:00
9394,747,15,33.0,6,0,2005-09-25 14:00:00
9395,747,14,17.0,8,0,2005-09-25 14:00:00
9396,747,16,12.0,9,0,2005-09-25 14:00:00
9397,747,17,7.0,10,0,2005-09-25 14:00:00
9398,747,0,164.0,1,9,2005-09-25 14:00:00
9399,748,3,176.0,1,7,2005-10-09 14:00:00
9400,748,8,30.0,7,0,2005-10-09 14:00:00
9401,748,2,64.0,5,0,2005-10-09 14:00:00
9402,748,0,174.0,2,10,2005-10-09 14:00:00
9403,748,5,100.0,3,1,2005-10-09 14:00:00
9404,748,14,17.0,8,0,2005-10-09 14:00:00
9405,748,15,37.0,6,0,2005-10-09 14:00:00
9406,748,16,12.0,9,0,2005-10-09 14:00:00
9407,748,17,7.0,10,0,2005-10-09 14:00:00
9408,748,6,82.0,4,0,2005-10-09 14:00:00
9409,749,3,191.0,1,8,2005-10-16 14:00:00
9410,749,17,7.0,10,0,2005-10-16 14:00:00
9411,749,16,12.0,9,0,2005-10-16 14:00:00
9412,749,15,38.0,6,0,2005-10-16 14:00:00
9413,749,14,20.0,8,0,2005-10-16 14:00:00
9414,749,6,88.0,4,0,2005-10-16 14:00:00
9415,749,0,182.0,2,10,2005-10-16 14:00:00
9416,749,2,66.0,5,0,2005-10-16 14:00:00
9417,749,8,34.0,7,0,2005-10-16 14:00:00
9418,749,5,100.0,3,1,2005-10-16 14:00:00
9419,750,0,10.0,2,0,2006-03-12 14:30:00
9420,750,10,5.0,4,0,2006-03-12 14:30:00
9421,750,5,8.0,3,0,2006-03-12 14:30:00
9422,750,2,5.0,5,0,2006-03-12 14:30:00
9423,750,3,10.0,1,1,2006-03-12 14:30:00
9424,750,4,0.0,7,0,2006-03-12 14:30:00
9425,750,1,0.0,8,0,2006-03-12 14:30:00
9426,750,6,0.0,9,0,2006-03-12 14:30:00
9427,750,12,0.0,10,0,2006-03-12 14:30:00
9428,750,7,0.0,11,0,2006-03-12 14:30:00
9429,750,8,1.0,6,0,2006-03-12 14:30:00
9430,751,3,28.0,1,2,2006-03-19 15:00:00
9431,751,5,15.0,2,0,2006-03-19 15:00:00
9432,751,0,15.0,3,0,2006-03-19 15:00:00
9433,751,10,11.0,4,0,2006-03-19 15:00:00
9434,751,2,5.0,5,0,2006-03-19 15:00:00
9435,751,8,1.0,8,0,2006-03-19 15:00:00
9436,751,1,2.0,6,0,2006-03-19 15:00:00
9437,751,6,1.0,7,0,2006-03-19 15:00:00
9438,751,12,0.0,10,0,2006-03-19 15:00:00
9439,751,7,0.0,11,0,2006-03-19 15:00:00
9440,751,4,0.0,9,0,2006-03-19 15:00:00
9441,752,0,23.0,2,0,2006-04-02 14:00:00
9442,752,5,15.0,3,0,2006-04-02 14:00:00
9443,752,3,42.0,1,3,2006-04-02 14:00:00
9444,752,8,2.0,8,0,2006-04-02 14:00:00
9445,752,2,5.0,7,0,2006-04-02 14:00:00
9446,752,1,10.0,5,0,2006-04-02 14:00:00
9447,752,6,7.0,6,0,2006-04-02 14:00:00
9448,752,12,0.0,10,0,2006-04-02 14:00:00
9449,752,4,0.0,9,0,2006-04-02 14:00:00
9450,752,10,13.0,4,0,2006-04-02 14:00:00
9451,752,7,0.0,11,0,2006-04-02 14:00:00
9452,753,7,0.0,11,0,2006-04-23 14:00:00
9453,753,3,51.0,1,3,2006-04-23 14:00:00
9454,753,5,30.0,3,1,2006-04-23 14:00:00
9455,753,10,15.0,4,0,2006-04-23 14:00:00
9456,753,0,33.0,2,0,2006-04-23 14:00:00
9457,753,8,2.0,8,0,2006-04-23 14:00:00
9458,753,4,0.0,9,0,2006-04-23 14:00:00
9459,753,1,10.0,5,0,2006-04-23 14:00:00
