constructorResultsId,raceId,constructorId,points,date
8102,693,17,0.0,2002-09-01 00:00:00
8103,693,3,0.0,2002-09-01 00:00:00
8104,693,14,0.0,2002-09-01 00:00:00
8105,693,18,1.0,2002-09-01 00:00:00
8106,693,6,0.0,2002-09-01 00:00:00
8107,693,0,3.0,2002-09-01 00:00:00
8108,693,5,16.0,2002-09-01 00:00:00
8109,693,15,0.0,2002-09-01 00:00:00
8110,693,2,6.0,2002-09-01 00:00:00
8111,694,5,16.0,2002-09-15 00:00:00
8112,694,18,4.0,2002-09-15 00:00:00
8113,694,3,5.0,2002-09-15 00:00:00
8114,694,15,1.0,2002-09-15 00:00:00
8115,694,0,0.0,2002-09-15 00:00:00
8116,694,16,0.0,2002-09-15 00:00:00
8117,694,14,0.0,2002-09-15 00:00:00
8118,694,6,0.0,2002-09-15 00:00:00
8119,694,17,0.0,2002-09-15 00:00:00
8120,694,2,0.0,2002-09-15 00:00:00
8121,695,18,0.0,2002-09-29 00:00:00
8122,695,0,4.0,2002-09-29 00:00:00
8123,695,2,3.0,2002-09-29 00:00:00
8124,695,3,2.0,2002-09-29 00:00:00
8125,695,15,1.0,2002-09-29 00:00:00
8126,695,16,0.0,2002-09-29 00:00:00
8127,695,14,0.0,2002-09-29 00:00:00
8128,695,6,0.0,2002-09-29 00:00:00
8129,695,17,0.0,2002-09-29 00:00:00
8130,695,5,16.0,2002-09-29 00:00:00
8131,696,15,0.0,2002-10-13 00:00:00
8132,696,17,0.0,2002-10-13 00:00:00
8133,696,18,0.0,2002-10-13 00:00:00
8134,696,6,0.0,2002-10-13 00:00:00
8135,696,14,0.0,2002-10-13 00:00:00
8136,696,3,1.0,2002-10-13 00:00:00
8137,696,16,2.0,2002-10-13 00:00:00
8138,696,2,3.0,2002-10-13 00:00:00
8139,696,0,4.0,2002-10-13 00:00:00
8140,696,5,16.0,2002-10-13 00:00:00
8141,697,0,16.0,2003-03-09 00:00:00
8142,697,2,9.0,2003-03-09 00:00:00
8143,697,5,5.0,2003-03-09 00:00:00
8144,697,3,6.0,2003-03-09 00:00:00
8145,697,14,3.0,2003-03-09 00:00:00
8146,697,15,0.0,2003-03-09 00:00:00
8147,697,17,0.0,2003-03-09 00:00:00
8148,697,18,0.0,2003-03-09 00:00:00
8149,697,6,0.0,2003-03-09 00:00:00
8150,697,16,0.0,2003-03-09 00:00:00
8151,698,6,0.0,2003-03-23 00:00:00
8152,698,18,0.0,2003-03-23 00:00:00
8153,698,0,10.0,2003-03-23 00:00:00
8154,698,5,11.0,2003-03-23 00:00:00
8155,698,3,10.0,2003-03-23 00:00:00
8156,698,2,5.0,2003-03-23 00:00:00
8157,698,15,2.0,2003-03-23 00:00:00
8158,698,14,1.0,2003-03-23 00:00:00
8159,698,16,0.0,2003-03-23 00:00:00
8160,698,17,0.0,2003-03-23 00:00:00
8161,699,17,0.0,2003-04-06 00:00:00
8162,699,6,0.0,2003-04-06 00:00:00
8163,699,18,0.0,2003-04-06 00:00:00
8164,699,5,0.0,2003-04-06 00:00:00
8165,699,15,3.0,2003-04-06 00:00:00
8166,699,14,4.0,2003-04-06 00:00:00
8167,699,16,10.0,2003-04-06 00:00:00
8168,699,3,7.0,2003-04-06 00:00:00
8169,699,0,13.0,2003-04-06 00:00:00
8170,699,2,2.0,2003-04-06 00:00:00
8171,700,17,0.0,2003-04-20 00:00:00
8172,700,16,0.0,2003-04-20 00:00:00
8173,700,18,0.0,2003-04-20 00:00:00
8174,700,14,0.0,2003-04-20 00:00:00
8175,700,6,0.0,2003-04-20 00:00:00
8176,700,3,3.0,2003-04-20 00:00:00
8177,700,2,7.0,2003-04-20 00:00:00
8178,700,0,12.0,2003-04-20 00:00:00
8179,700,5,16.0,2003-04-20 00:00:00
8180,700,15,1.0,2003-04-20 00:00:00
8181,701,14,0.0,2003-05-04 00:00:00
8182,701,0,0.0,2003-05-04 00:00:00
8183,701,17,0.0,2003-05-04 00:00:00
8184,701,15,0.0,2003-05-04 00:00:00
8185,701,16,1.0,2003-05-04 00:00:00
8186,701,18,2.0,2003-05-04 00:00:00
8187,701,6,3.0,2003-05-04 00:00:00
8188,701,2,9.0,2003-05-04 00:00:00
8189,701,3,8.0,2003-05-04 00:00:00
8190,701,5,16.0,2003-05-04 00:00:00
8191,702,14,0.0,2003-05-18 00:00:00
8192,702,17,0.0,2003-05-18 00:00:00
8193,702,16,0.0,2003-05-18 00:00:00
8194,702,6,0.0,2003-05-18 00:00:00
8195,702,18,2.0,2003-05-18 00:00:00
8196,702,2,3.0,2003-05-18 00:00:00
8197,702,15,5.0,2003-05-18 00:00:00
8198,702,0,12.0,2003-05-18 00:00:00
8199,702,5,16.0,2003-05-18 00:00:00
8200,702,3,1.0,2003-05-18 00:00:00
8201,703,15,0.0,2003-06-01 00:00:00
8202,703,18,0.0,2003-06-01 00:00:00
8203,703,17,0.0,2003-06-01 00:00:00
8204,703,14,0.0,2003-06-01 00:00:00
8205,703,3,7.0,2003-06-01 00:00:00
8206,703,6,0.0,2003-06-01 00:00:00
8207,703,5,7.0,2003-06-01 00:00:00
8208,703,0,10.0,2003-06-01 00:00:00
8209,703,2,15.0,2003-06-01 00:00:00
8210,703,16,0.0,2003-06-01 00:00:00
8211,704,15,0.0,2003-06-15 00:00:00
8212,704,5,14.0,2003-06-15 00:00:00
8213,704,3,5.0,2003-06-15 00:00:00
8214,704,0,3.0,2003-06-15 00:00:00
8215,704,18,2.0,2003-06-15 00:00:00
8216,704,6,1.0,2003-06-15 00:00:00
8217,704,17,0.0,2003-06-15 00:00:00
8218,704,14,0.0,2003-06-15 00:00:00
8219,704,2,14.0,2003-06-15 00:00:00
8220,704,16,0.0,2003-06-15 00:00:00
8221,705,2,18.0,2003-06-29 00:00:00
8222,705,6,0.0,2003-06-29 00:00:00
8223,705,0,0.0,2003-06-29 00:00:00
8224,705,17,0.0,2003-06-29 00:00:00
8225,705,3,5.0,2003-06-29 00:00:00
8226,705,14,1.0,2003-06-29 00:00:00
8227,705,15,2.0,2003-06-29 00:00:00
8228,705,18,3.0,2003-06-29 00:00:00
8229,705,16,0.0,2003-06-29 00:00:00
8230,705,5,10.0,2003-06-29 00:00:00
8231,706,3,0.0,2003-07-06 00:00:00
8232,706,16,0.0,2003-07-06 00:00:00
8233,706,17,0.0,2003-07-06 00:00:00
8234,706,14,0.0,2003-07-06 00:00:00
8235,706,6,1.0,2003-07-06 00:00:00
8236,706,18,3.0,2003-07-06 00:00:00
8237,706,0,9.0,2003-07-06 00:00:00
8238,706,5,8.0,2003-07-06 00:00:00
8239,706,2,18.0,2003-07-06 00:00:00
8240,706,15,0.0,2003-07-06 00:00:00
8241,707,16,0.0,2003-07-20 00:00:00
8242,707,17,0.0,2003-07-20 00:00:00
8243,707,18,0.0,2003-07-20 00:00:00
8244,707,14,0.0,2003-07-20 00:00:00
8245,707,2,8.0,2003-07-20 00:00:00
8246,707,6,2.0,2003-07-20 00:00:00
8247,707,3,3.0,2003-07-20 00:00:00
8248,707,0,10.0,2003-07-20 00:00:00
8249,707,5,15.0,2003-07-20 00:00:00
8250,707,15,1.0,2003-07-20 00:00:00
8251,708,16,0.0,2003-08-03 00:00:00
8252,708,17,0.0,2003-08-03 00:00:00
8253,708,18,0.0,2003-08-03 00:00:00
8254,708,14,0.0,2003-08-03 00:00:00
8255,708,5,2.0,2003-08-03 00:00:00
8256,708,6,7.0,2003-08-03 00:00:00
8257,708,15,1.0,2003-08-03 00:00:00
8258,708,0,8.0,2003-08-03 00:00:00
8259,708,2,10.0,2003-08-03 00:00:00
8260,708,3,11.0,2003-08-03 00:00:00
8261,709,3,12.0,2003-08-24 00:00:00
8262,709,17,0.0,2003-08-24 00:00:00
8263,709,6,0.0,2003-08-24 00:00:00
8264,709,15,0.0,2003-08-24 00:00:00
8265,709,16,0.0,2003-08-24 00:00:00
8266,709,5,1.0,2003-08-24 00:00:00
8267,709,18,3.0,2003-08-24 00:00:00
8268,709,2,11.0,2003-08-24 00:00:00
8269,709,0,12.0,2003-08-24 00:00:00
8270,709,14,0.0,2003-08-24 00:00:00
8271,710,5,16.0,2003-09-14 00:00:00
8272,710,0,5.0,2003-09-14 00:00:00
8273,710,15,3.0,2003-09-14 00:00:00
8274,710,18,2.0,2003-09-14 00:00:00
8275,710,3,1.0,2003-09-14 00:00:00
8276,710,14,0.0,2003-09-14 00:00:00
8277,710,16,0.0,2003-09-14 00:00:00
8278,710,17,0.0,2003-09-14 00:00:00
8279,710,6,0.0,2003-09-14 00:00:00
8280,710,2,12.0,2003-09-14 00:00:00
8281,711,15,0.0,2003-09-28 00:00:00
8282,711,6,0.0,2003-09-28 00:00:00
8283,711,5,10.0,2003-09-28 00:00:00
8284,711,18,1.0,2003-09-28 00:00:00
8285,711,16,2.0,2003-09-28 00:00:00
8286,711,2,3.0,2003-09-28 00:00:00
8287,711,17,0.0,2003-09-28 00:00:00
8288,711,14,10.0,2003-09-28 00:00:00
8289,711,0,8.0,2003-09-28 00:00:00
8290,711,3,5.0,2003-09-28 00:00:00
8291,712,16,0.0,2003-10-12 00:00:00
8292,712,2,0.0,2003-10-12 00:00:00
8293,712,18,0.0,2003-10-12 00:00:00
8294,712,6,2.0,2003-10-12 00:00:00
8295,712,14,0.0,2003-10-12 00:00:00
8296,712,0,14.0,2003-10-12 00:00:00
8297,712,17,0.0,2003-10-12 00:00:00
8298,712,5,11.0,2003-10-12 00:00:00
8299,712,3,4.0,2003-10-12 00:00:00
8300,712,15,8.0,2003-10-12 00:00:00
8301,713,18,0.0,2004-03-07 00:00:00
8302,713,17,0.0,2004-03-07 00:00:00
8303,713,16,0.0,2004-03-07 00:00:00
8304,713,6,0.0,2004-03-07 00:00:00
8305,713,14,0.0,2004-03-07 00:00:00
8306,713,15,3.0,2004-03-07 00:00:00
8307,713,2,9.0,2004-03-07 00:00:00
8308,713,3,8.0,2004-03-07 00:00:00
8309,713,5,18.0,2004-03-07 00:00:00
8310,713,0,1.0,2004-03-07 00:00:00
8311,714,18,0.0,2004-03-21 00:00:00
8312,714,6,0.0,2004-03-21 00:00:00
8313,714,14,1.0,2004-03-21 00:00:00
8314,714,0,3.0,2004-03-21 00:00:00
8315,714,16,0.0,2004-03-21 00:00:00
8316,714,17,0.0,2004-03-21 00:00:00
8317,714,15,6.0,2004-03-21 00:00:00
8318,714,2,8.0,2004-03-21 00:00:00
8319,714,3,6.0,2004-03-21 00:00:00
8320,714,5,15.0,2004-03-21 00:00:00
8321,715,0,0.0,2004-04-04 00:00:00
8322,715,17,0.0,2004-04-04 00:00:00
8323,715,16,0.0,2004-04-04 00:00:00
8324,715,14,0.0,2004-04-04 00:00:00
8325,715,6,0.0,2004-04-04 00:00:00
8326,715,18,1.0,2004-04-04 00:00:00
8327,715,2,2.0,2004-04-04 00:00:00
8328,715,3,8.0,2004-04-04 00:00:00
8329,715,15,10.0,2004-04-04 00:00:00
8330,715,5,18.0,2004-04-04 00:00:00
8331,716,16,0.0,2004-04-25 00:00:00
8332,716,17,0.0,2004-04-25 00:00:00
8333,716,18,0.0,2004-04-25 00:00:00
8334,716,6,0.0,2004-04-25 00:00:00
8335,716,0,1.0,2004-04-25 00:00:00
8336,716,3,9.0,2004-04-25 00:00:00
8337,716,2,8.0,2004-04-25 00:00:00
8338,716,15,8.0,2004-04-25 00:00:00
8339,716,5,13.0,2004-04-25 00:00:00
8340,716,14,0.0,2004-04-25 00:00:00
8341,717,0,0.0,2004-05-09 00:00:00
8342,717,17,0.0,2004-05-09 00:00:00
8343,717,16,0.0,2004-05-09 00:00:00
8344,717,6,0.0,2004-05-09 00:00:00
8345,717,14,2.0,2004-05-09 00:00:00
8346,717,2,3.0,2004-05-09 00:00:00
8347,717,15,5.0,2004-05-09 00:00:00
8348,717,3,11.0,2004-05-09 00:00:00
8349,717,5,18.0,2004-05-09 00:00:00
8350,717,18,0.0,2004-05-09 00:00:00
8351,718,0,0.0,2004-05-23 00:00:00
8352,718,17,0.0,2004-05-23 00:00:00
8353,718,18,0.0,2004-05-23 00:00:00
8354,718,16,2.0,2004-05-23 00:00:00
8355,718,14,4.0,2004-05-23 00:00:00
8356,718,15,8.0,2004-05-23 00:00:00
8357,718,2,5.0,2004-05-23 00:00:00
8358,718,5,6.0,2004-05-23 00:00:00
8359,718,3,10.0,2004-05-23 00:00:00
8360,718,6,4.0,2004-05-23 00:00:00
8361,719,0,0.0,2004-05-30 00:00:00
8362,719,17,0.0,2004-05-30 00:00:00
8363,719,6,0.0,2004-05-30 00:00:00
8364,719,16,0.0,2004-05-30 00:00:00
8365,719,18,2.0,2004-05-30 00:00:00
8366,719,14,3.0,2004-05-30 00:00:00
8367,719,3,9.0,2004-05-30 00:00:00
8368,719,15,6.0,2004-05-30 00:00:00
8369,719,5,18.0,2004-05-30 00:00:00
8370,719,2,1.0,2004-05-30 00:00:00
8371,720,6,0.0,2004-06-13 00:00:00
8372,720,2,0.0,2004-06-13 00:00:00
8373,720,3,0.0,2004-06-13 00:00:00
8374,720,17,0.0,2004-06-13 00:00:00
8375,720,16,3.0,2004-06-13 00:00:00
8376,720,0,7.0,2004-06-13 00:00:00
8377,720,14,5.0,2004-06-13 00:00:00
8378,720,15,6.0,2004-06-13 00:00:00
8379,720,18,0.0,2004-06-13 00:00:00
8380,720,5,18.0,2004-06-13 00:00:00
8381,721,17,1.0,2004-06-20 00:00:00
8382,721,18,0.0,2004-06-20 00:00:00
8383,721,14,0.0,2004-06-20 00:00:00
8384,721,16,0.0,2004-06-20 00:00:00
8385,721,6,4.0,2004-06-20 00:00:00
8386,721,3,5.0,2004-06-20 00:00:00
8387,721,15,6.0,2004-06-20 00:00:00
8388,721,5,18.0,2004-06-20 00:00:00
8389,721,0,5.0,2004-06-20 00:00:00
8390,721,2,0.0,2004-06-20 00:00:00
8391,722,5,16.0,2004-07-04 00:00:00
8392,722,15,4.0,2004-07-04 00:00:00
8393,722,3,13.0,2004-07-04 00:00:00
8394,722,17,0.0,2004-07-04 00:00:00
8395,722,16,0.0,2004-07-04 00:00:00
8396,722,18,0.0,2004-07-04 00:00:00
8397,722,14,0.0,2004-07-04 00:00:00
8398,722,2,1.0,2004-07-04 00:00:00
8399,722,6,0.0,2004-07-04 00:00:00
8400,722,0,5.0,2004-07-04 00:00:00
8401,723,17,0.0,2004-07-11 00:00:00
8402,723,16,0.0,2004-07-11 00:00:00
8403,723,6,0.0,2004-07-11 00:00:00
8404,723,3,0.0,2004-07-11 00:00:00
8405,723,14,3.0,2004-07-11 00:00:00
8406,723,2,4.0,2004-07-11 00:00:00
8407,723,15,5.0,2004-07-11 00:00:00
8408,723,0,10.0,2004-07-11 00:00:00
8409,723,5,16.0,2004-07-11 00:00:00
8410,723,18,1.0,2004-07-11 00:00:00
8411,724,6,0.0,2004-07-25 00:00:00
8412,724,17,0.0,2004-07-25 00:00:00
8413,724,16,0.0,2004-07-25 00:00:00
8414,724,14,0.0,2004-07-25 00:00:00
8415,724,15,9.0,2004-07-25 00:00:00
8416,724,2,6.0,2004-07-25 00:00:00
8417,724,0,5.0,2004-07-25 00:00:00
8418,724,3,6.0,2004-07-25 00:00:00
8419,724,5,10.0,2004-07-25 00:00:00
8420,724,18,3.0,2004-07-25 00:00:00
8421,725,18,0.0,2004-08-15 00:00:00
8422,725,16,0.0,2004-08-15 00:00:00
8423,725,0,0.0,2004-08-15 00:00:00
8424,725,17,0.0,2004-08-15 00:00:00
8425,725,15,7.0,2004-08-15 00:00:00
8426,725,14,1.0,2004-08-15 00:00:00
8427,725,5,18.0,2004-08-15 00:00:00
8428,725,6,0.0,2004-08-15 00:00:00
8429,725,2,7.0,2004-08-15 00:00:00
8430,725,3,6.0,2004-08-15 00:00:00
8431,726,0,12.0,2004-08-29 00:00:00
8432,726,5,14.0,2004-08-29 00:00:00
8433,726,14,9.0,2004-08-29 00:00:00
8434,726,18,3.0,2004-08-29 00:00:00
8435,726,6,1.0,2004-08-29 00:00:00
8436,726,3,0.0,2004-08-29 00:00:00
8437,726,16,0.0,2004-08-29 00:00:00
8438,726,2,0.0,2004-08-29 00:00:00
8439,726,15,0.0,2004-08-29 00:00:00
8440,726,17,0.0,2004-08-29 00:00:00
8441,727,17,0.0,2004-09-12 00:00:00
8442,727,16,0.0,2004-09-12 00:00:00
8443,727,6,0.0,2004-09-12 00:00:00
8444,727,3,0.0,2004-09-12 00:00:00
8445,727,18,0.0,2004-09-12 00:00:00
8446,727,2,6.0,2004-09-12 00:00:00
8447,727,15,11.0,2004-09-12 00:00:00
8448,727,5,18.0,2004-09-12 00:00:00
8449,727,14,1.0,2004-09-12 00:00:00
8450,727,0,3.0,2004-09-12 00:00:00
8451,728,5,10.0,2004-09-26 00:00:00
8452,728,15,11.0,2004-09-26 00:00:00
8453,728,0,6.0,2004-09-26 00:00:00
8454,728,3,5.0,2004-09-26 00:00:00
8455,728,2,4.0,2004-09-26 00:00:00
8456,728,14,3.0,2004-09-26 00:00:00
8457,728,18,0.0,2004-09-26 00:00:00
8458,728,16,0.0,2004-09-26 00:00:00
8459,728,6,0.0,2004-09-26 00:00:00
8460,728,17,0.0,2004-09-26 00:00:00
8461,729,14,1.0,2004-10-10 00:00:00
8462,729,2,10.0,2004-10-10 00:00:00
8463,729,15,11.0,2004-10-10 00:00:00
8464,729,3,4.0,2004-10-10 00:00:00
8465,729,0,3.0,2004-10-10 00:00:00
8466,729,6,0.0,2004-10-10 00:00:00
8467,729,18,0.0,2004-10-10 00:00:00
8468,729,16,0.0,2004-10-10 00:00:00
8469,729,17,0.0,2004-10-10 00:00:00
8470,729,5,10.0,2004-10-10 00:00:00
8471,730,17,0.0,2004-10-24 00:00:00
8472,730,16,0.0,2004-10-24 00:00:00
8473,730,18,0.0,2004-10-24 00:00:00
8474,730,6,0.0,2004-10-24 00:00:00
8475,730,3,5.0,2004-10-24 00:00:00
8476,730,15,3.0,2004-10-24 00:00:00
8477,730,5,8.0,2004-10-24 00:00:00
8478,730,0,8.0,2004-10-24 00:00:00
8479,730,2,14.0,2004-10-24 00:00:00
8480,730,14,1.0,2004-10-24 00:00:00
8481,731,14,0.0,2005-03-06 14:00:00
8482,731,17,0.0,2005-03-06 14:00:00
8483,731,15,0.0,2005-03-06 14:00:00
8484,731,6,0.0,2005-03-06 14:00:00
8485,731,16,0.0,2005-03-06 14:00:00
8486,731,2,4.0,2005-03-06 14:00:00
8487,731,8,7.0,2005-03-06 14:00:00
8488,731,3,16.0,2005-03-06 14:00:00
8489,731,5,8.0,2005-03-06 14:00:00
8490,731,0,4.0,2005-03-06 14:00:00
8491,732,15,0.0,2005-03-20 15:00:00
8492,732,17,0.0,2005-03-20 15:00:00
8493,732,16,0.0,2005-03-20 15:00:00
8494,732,14,0.0,2005-03-20 15:00:00
8495,732,5,2.0,2005-03-20 15:00:00
8496,732,8,4.0,2005-03-20 15:00:00
8497,732,0,5.0,2005-03-20 15:00:00
8498,732,2,6.0,2005-03-20 15:00:00
8499,732,6,12.0,2005-03-20 15:00:00
8500,732,3,10.0,2005-03-20 15:00:00
8501,733,15,0.0,2005-04-03 14:30:00
8502,733,17,0.0,2005-04-03 14:30:00
8503,733,16,0.0,2005-04-03 14:30:00
8504,733,5,0.0,2005-04-03 14:30:00
8505,733,3,10.0,2005-04-03 14:30:00
8506,733,14,2.0,2005-04-03 14:30:00
8507,733,2,3.0,2005-04-03 14:30:00
8508,733,0,10.0,2005-04-03 14:30:00
8509,733,6,13.0,2005-04-03 14:30:00
8510,733,8,1.0,2005-04-03 14:30:00
8511,734,16,0.0,2005-04-24 14:00:00
8512,734,15,0.0,2005-04-24 14:00:00
8513,734,17,0.0,2005-04-24 14:00:00
8514,734,8,1.0,2005-04-24 14:00:00
8515,734,6,4.0,2005-04-24 14:00:00
8516,734,14,5.0,2005-04-24 14:00:00
8517,734,0,6.0,2005-04-24 14:00:00
8518,734,5,8.0,2005-04-24 14:00:00
8519,734,2,5.0,2005-04-24 14:00:00
8520,734,3,10.0,2005-04-24 14:00:00
8521,735,16,0.0,2005-05-08 14:00:00
8522,735,17,0.0,2005-05-08 14:00:00
8523,735,14,0.0,2005-05-08 14:00:00
8524,735,5,0.0,2005-05-08 14:00:00
8525,735,8,1.0,2005-05-08 14:00:00
8526,735,2,3.0,2005-05-08 14:00:00
8527,735,6,11.0,2005-05-08 14:00:00
8528,735,3,12.0,2005-05-08 14:00:00
8529,735,0,12.0,2005-05-08 14:00:00
8530,736,8,0.0,2005-05-22 14:00:00
8531,736,17,0.0,2005-05-22 14:00:00
8532,736,16,0.0,2005-05-22 14:00:00
8533,736,14,0.0,2005-05-22 14:00:00
8534,736,0,14.0,2005-05-22 14:00:00
8535,736,6,3.0,2005-05-22 14:00:00
8536,736,3,5.0,2005-05-22 14:00:00
8537,736,2,14.0,2005-05-22 14:00:00
8538,736,5,3.0,2005-05-22 14:00:00
8539,737,16,0.0,2005-05-29 14:00:00
8540,737,8,5.0,2005-05-29 14:00:00
8541,737,14,0.0,2005-05-29 14:00:00
8542,737,17,0.0,2005-05-29 14:00:00
8543,737,15,0.0,2005-05-29 14:00:00
8544,737,3,13.0,2005-05-29 14:00:00
8545,737,0,2.0,2005-05-29 14:00:00
8546,737,5,10.0,2005-05-29 14:00:00
8547,737,2,8.0,2005-05-29 14:00:00
8548,737,6,1.0,2005-05-29 14:00:00
8549,738,3,0.0,2005-06-12 13:00:00
8550,738,15,0.0,2005-06-12 13:00:00
8551,738,17,0.0,2005-06-12 13:00:00
8552,738,16,0.0,2005-06-12 13:00:00
8553,738,8,3.0,2005-06-12 13:00:00
8554,738,2,4.0,2005-06-12 13:00:00
8555,738,14,5.0,2005-06-12 13:00:00
8556,738,5,14.0,2005-06-12 13:00:00
8557,738,0,10.0,2005-06-12 13:00:00
8558,738,6,3.0,2005-06-12 13:00:00
8559,739,2,0.0,2005-06-19 14:00:00
8560,739,3,0.0,2005-06-19 14:00:00
8561,739,15,0.0,2005-06-19 14:00:00
8562,739,14,0.0,2005-06-19 14:00:00
8563,739,6,0.0,2005-06-19 14:00:00
8564,739,17,7.0,2005-06-19 14:00:00
8565,739,5,18.0,2005-06-19 14:00:00
8566,739,0,0.0,2005-06-19 14:00:00
8567,739,8,0.0,2005-06-19 14:00:00
8568,739,16,11.0,2005-06-19 14:00:00
8569,740,17,0.0,2005-07-03 14:00:00
8570,740,16,0.0,2005-07-03 14:00:00
8571,740,2,0.0,2005-07-03 14:00:00
8572,740,8,0.0,2005-07-03 14:00:00
8573,740,14,1.0,2005-07-03 14:00:00
8574,740,6,6.0,2005-07-03 14:00:00
8575,740,15,5.0,2005-07-03 14:00:00
8576,740,5,6.0,2005-07-03 14:00:00
8577,740,0,8.0,2005-07-03 14:00:00
8578,740,3,13.0,2005-07-03 14:00:00
8579,741,0,16.0,2005-07-10 14:00:00
8580,741,17,0.0,2005-07-10 14:00:00
8581,741,16,0.0,2005-07-10 14:00:00
8582,741,2,0.0,2005-07-10 14:00:00
8583,741,8,0.0,2005-07-10 14:00:00
8584,741,6,1.0,2005-07-10 14:00:00
8585,741,3,13.0,2005-07-10 14:00:00
8586,741,5,5.0,2005-07-10 14:00:00
8587,741,15,4.0,2005-07-10 14:00:00
8588,741,14,0.0,2005-07-10 14:00:00
8589,742,16,0.0,2005-07-24 14:00:00
8590,742,17,0.0,2005-07-24 14:00:00
8591,742,2,0.0,2005-07-24 14:00:00
8592,742,14,1.0,2005-07-24 14:00:00
8593,742,8,2.0,2005-07-24 14:00:00
8594,742,5,4.0,2005-07-24 14:00:00
8595,742,15,6.0,2005-07-24 14:00:00
8596,742,0,8.0,2005-07-24 14:00:00
8597,742,3,15.0,2005-07-24 14:00:00
8598,742,6,3.0,2005-07-24 14:00:00
8599,743,16,0.0,2005-07-31 14:00:00
8600,743,8,0.0,2005-07-31 14:00:00
8601,743,17,0.0,2005-07-31 14:00:00
8602,743,3,0.0,2005-07-31 14:00:00
8603,743,14,0.0,2005-07-31 14:00:00
8604,743,15,5.0,2005-07-31 14:00:00
8605,743,5,8.0,2005-07-31 14:00:00
8606,743,2,5.0,2005-07-31 14:00:00
8607,743,0,10.0,2005-07-31 14:00:00
8608,743,6,11.0,2005-07-31 14:00:00
8609,744,0,16.0,2005-08-21 15:00:00
8610,744,3,13.0,2005-08-21 15:00:00
8611,744,15,4.0,2005-08-21 15:00:00
8612,744,6,3.0,2005-08-21 15:00:00
8613,744,8,3.0,2005-08-21 15:00:00
8614,744,14,0.0,2005-08-21 15:00:00
8615,744,17,0.0,2005-08-21 15:00:00
8616,744,16,0.0,2005-08-21 15:00:00
8617,744,2,0.0,2005-08-21 15:00:00
8618,744,5,0.0,2005-08-21 15:00:00
8619,745,5,0.0,2005-09-04 14:00:00
8620,745,17,0.0,2005-09-04 14:00:00
8621,745,16,0.0,2005-09-04 14:00:00
8622,745,8,0.0,2005-09-04 14:00:00
8623,745,14,0.0,2005-09-04 14:00:00
8624,745,2,2.0,2005-09-04 14:00:00
8625,745,6,7.0,2005-09-04 14:00:00
8626,745,3,14.0,2005-09-04 14:00:00
8627,745,0,15.0,2005-09-04 14:00:00
8628,745,15,1.0,2005-09-04 14:00:00
8629,746,17,0.0,2005-09-11 14:00:00
8630,746,8,0.0,2005-09-11 14:00:00
8631,746,16,1.0,2005-09-11 14:00:00
8632,746,6,2.0,2005-09-11 14:00:00
8633,746,14,3.0,2005-09-11 14:00:00
8634,746,2,5.0,2005-09-11 14:00:00
8635,746,15,6.0,2005-09-11 14:00:00
8636,746,3,8.0,2005-09-11 14:00:00
8637,746,0,10.0,2005-09-11 14:00:00
8638,746,5,4.0,2005-09-11 14:00:00
8639,747,14,0.0,2005-09-25 14:00:00
8640,747,2,0.0,2005-09-25 14:00:00
8641,747,16,0.0,2005-09-25 14:00:00
8642,747,8,0.0,2005-09-25 14:00:00
8643,747,17,0.0,2005-09-25 14:00:00
8644,747,15,2.0,2005-09-25 14:00:00
8645,747,0,18.0,2005-09-25 14:00:00
8646,747,5,8.0,2005-09-25 14:00:00
8647,747,3,10.0,2005-09-25 14:00:00
8648,747,6,1.0,2005-09-25 14:00:00
8649,748,17,0.0,2005-10-09 14:00:00
8650,748,16,0.0,2005-10-09 14:00:00
8651,748,14,0.0,2005-10-09 14:00:00
8652,748,6,1.0,2005-10-09 14:00:00
8653,748,5,2.0,2005-10-09 14:00:00
8654,748,8,3.0,2005-10-09 14:00:00
8655,748,15,4.0,2005-10-09 14:00:00
8656,748,2,5.0,2005-10-09 14:00:00
8657,748,3,14.0,2005-10-09 14:00:00
8658,748,0,10.0,2005-10-09 14:00:00
8659,749,5,0.0,2005-10-16 14:00:00
8660,749,16,0.0,2005-10-16 14:00:00
8661,749,15,1.0,2005-10-16 14:00:00
8662,749,2,2.0,2005-10-16 14:00:00
8663,749,17,0.0,2005-10-16 14:00:00
8664,749,8,4.0,2005-10-16 14:00:00
8665,749,14,3.0,2005-10-16 14:00:00
8666,749,3,15.0,2005-10-16 14:00:00
8667,749,6,6.0,2005-10-16 14:00:00
8668,749,0,8.0,2005-10-16 14:00:00
8669,750,3,10.0,2006-03-12 14:30:00
8670,750,7,0.0,2006-03-12 14:30:00
8671,750,12,0.0,2006-03-12 14:30:00
8672,750,1,0.0,2006-03-12 14:30:00
8673,750,6,0.0,2006-03-12 14:30:00
8674,750,8,1.0,2006-03-12 14:30:00
8675,750,2,5.0,2006-03-12 14:30:00
8676,750,10,5.0,2006-03-12 14:30:00
8677,750,0,10.0,2006-03-12 14:30:00
8678,750,5,8.0,2006-03-12 14:30:00
8679,750,4,0.0,2006-03-12 14:30:00
8680,751,2,0.0,2006-03-19 15:00:00
8681,751,8,0.0,2006-03-19 15:00:00
8682,751,7,0.0,2006-03-19 15:00:00
8683,751,12,0.0,2006-03-19 15:00:00
