id,post_id,user_id,post_history_type_id,user_display_name,content_license,revision_guid,text,comment,creation_date
186185,57403,20062.0,5,,CC BY-SA 3.0,5e6dfa0f-fb61-4e74-86fc-8cf4b9f8d1ca,"**Mantel's test widely occur in biological studies** in which is used to
examine the correlation between spatial distribution of animals (position in space) with for example their genetic relatedness, rate of aggression or some other attribute. Plenty of good journals are using it (*PNAS, Animal Behaviour, Molecular Ecology...*)

Recently I fabricated some patterns which may occur in nature, but Mantel's test **seems to be quite useless.**

**Example data:** *(compressed as possible)*

    r.gen<-seq(-100,100,5)
    r.val<-sample(r.gen, 289, replace=TRUE)
    z10<-rep(0, times=10)
    z11<-rep(0, times=11)
    r5<-c(5,15,25,15,5)
    r71<-c(5,20,40,50,40,20,5)
    r72<-c(15,40,60,75,60,40,15)
    r73<-c(25,50,75,100,75,50,25)
    rbPal <- colorRampPalette(c(""blue"",""red""))
    my.data<-data.frame(x = rep(1:17, times=17),y = rep(1:17, each=17),
    c1 = c(rep(0,times=155),r5,z11,r71,z10,r72,z10,r73,z10,r72,z10,r71,
    z11,r5,rep(0, times=27)),c2 = c(rep(0,times=19),r5,z11,r71,z10,r72,
    z10,r73,z10,r72,z10,r71,z11,r5,rep(0, times=29),r5,z11,r71,z10,r72,
    z10,r73,z10,r72,z10,r71,z11,r5,rep(0, times=27)),c3 = c(seq(20,100,5),
    seq(15,95,5),seq(10,90,5),seq(5,85,5),seq(0,80,5),seq(-5,75,5),
    seq(-10,70,5),seq(-15,65,5),seq(-20,60,5),seq(-25,55,5),seq(-30,50,5),
    seq(-35,45,5),seq(-40,40,5),seq(-45,35,5),seq(-50,30,5),seq(-55,25,5),
    seq(-60,20,5)),c4 = rep(c(0,100), length=289),c5 = sample(r.gen, 289, 
    replace=TRUE))
    
    # adding colors
    my.data$Col1 <- rbPal(10)[as.numeric(cut(my.data$c1,breaks = 10))]
    my.data$Col2 <- rbPal(10)[as.numeric(cut(my.data$c2,breaks = 10))]
    my.data$Col3 <- rbPal(10)[as.numeric(cut(my.data$c3,breaks = 10))]
    my.data$Col4 <- rbPal(10)[as.numeric(cut(my.data$c4,breaks = 10))]
    my.data$Col5 <- rbPal(10)[as.numeric(cut(my.data$c5,breaks = 10))]

Creating matrix of geographical distances (for Moran's I is inversed):

    point.dists <- dist(cbind(my.data$x,my.data$y))
    point.dists.inv <- 1/point.dists
    point.dists.inv<-as.matrix(point.dists.inv)
    diag(point.dists.inv) <- 0

Plot creation:

    X11(width=12, height=6)
    par(mfrow=c(2,5))
    par(mar=c(1,1,1,1))


    library(ape)
    for (i in 3:7) {
    my.res<-mantel.test(as.matrix(dist(my.data[ ,i])), as.matrix(point.dists))
    plot(my.data$x,my.data$y,pch=20,col=my.data[ ,c(i+5)], cex=2.5, xlab="""", 
    ylab="""", xaxt=""n"", yaxt=""n"", ylim=c(-4.5,17))
    text(4.5, -2.25, paste(""Mantel's test"", ""\n z.stat ="", round(my.res$z.stat, 
    2), ""\n p.value ="", round(my.res$p, 3)))
    my.res<-Moran.I(my.data[ ,i], point.dists.inv)
    text(12.5, -2.25, paste(""Moran's I"", ""\n observed ="", round(my.res$observed, 
    3), ""\n expected ="",round(my.res$expected,3), ""\n std.dev ="", 
    round(my.res$sd,3), ""\n p.value ="", round(my.res$p.value, 3)))
    }
    
    par(mar=c(5,4,4,2)+0.1)
    
    for (i in 3:7) {
    plot(dist(my.data[ ,i]), point.dists,pch = 20, xlab=""geographical distance"", 
    ylab=""behavioural distance"")
    }

***Imaginary situation:*** Suppose you have orchard (17 x 17 trees) and on each tree a crow is sitting. Levels of ""noise"" for each crow are given and you are searching for pattern in distribution.

***There are 5 possibilities:***

 1. **""Birds of a feather flock together.""** The more similar crows are, the
    smaller is geographical distance between them **(single cluster)**.
    
 2. **""Birds of a feather flock together.""** Also the more similar crows
    are, the smaller is geographical distance between them **(multiple
    clusters)** but, one cluster of noisy crows has no knowledge about the
    existence of second cluster (otherwise they would fuse into a one big
    cluster).
    
 3. **""Monotonical trend occur""**. 
    
 4. **""Opposites attract each other""**. Similar crows can not withstand each
    other.
    
 5. **""Random pattern""** - the level of noise has no significant effect on
    spatial distribution.

Under each case are given plot of points from which the Mantel test computes correlation (it is no surprise that its results are non-significant, I would never try to find linear association among such patterns of points).

![enter image description here][1]


  [1]: https://i.stack.imgur.com/TWQqa.png

**Why scientists do not use Moran's I instead? Is there some hidden reason I do not see?
And if there is such reason,how can I know (how different the hypotheses must be constructed) to appropriately use Mantel's or Moran's I test? A real life example will be helpful.**


P.S. if you google each tests, in these examples are both used on the exact same data
and exact the same hypothesis...**not very helpful**

Mantel test: http://www.ats.ucla.edu/stat/r/faq/mantel_test.htm

Moran's I: http://www.ats.ucla.edu/stat/r/faq/morans_i.htm


",added 8 characters in body,2013-10-14 06:56:42.453
186186,57420,306.0,5,,CC BY-SA 3.0,7ba1fcea-62cb-4447-b98e-500632d6aeef,"First things first. There needs to be greater information given as this does not have a universally correct answer. Different types of distributions have to be looked at with different types of procedures. 

But just to show that yes this is possible, we assume that each of the variables that you have mentioned are normally distributed but the parameters of the normal distributions are different from each other for any given pair.

Now we take n samples each of these variables. Then calculate the correlation coefficients for each pair of the variables. If we cannot reject the hypothesis of these correlation coefficients being zero, we hypothesize that the variables are independent of each other. So we have a set of variables which are independent from each other, but they have different probability distributions.",deleted 109 characters in body,2013-10-14 07:13:02.163
186187,57413,1406.0,4,,CC BY-SA 3.0,51b68dd9-d950-4e19-b0aa-279f9c39c540,Time persistence in panel data,edited title,2013-10-14 07:21:24.520
186188,57424,1406.0,2,,CC BY-SA 3.0,7e6a7696-5fd7-41ff-aa97-c4831b878996,"Time series issues, such as unit roots, etc in panel data can be accounted for when there is enough time series dimension for single unit regression estimation. This means at least 30 observations. If you have less, you can only use ideas from time series regressions, such as doing regression on growth rates instead of levels, etc. 

In fact J. Wooldridge in his book ""Econometric Analysis of Cross Section and Panel Data"" recommends to treat all the time series issues as a question of covariance matrix of the unit error term. Translated to Stata parlance, use cluster-robust standard errors for your analysis and you should be ok, with the usual caveat that there are no magical fixes in modelling, i.e. if your model is not sound, no fancy estimation method is going to help you.",,2013-10-14 07:37:48.140
186216,57431,12683.0,5,,CC BY-SA 3.0,a72964dc-3626-4a94-a8a2-d1f335bebd3b,"Statistics doesn't give a special meaning to 'measurement' in the way it does to 'estimate'. (As @Glen said, we 'estimate parameters'.) So it's going to depend on your area of application and on what $O$ and $\theta$ represent.

If the variance $\sigma^2$ describes the measurement error of some instrument or procedure, and $\theta$ is some property considered rather inherent to the thing being measured, it's natural to talk about 'measuring $\theta$', and about the $O$s as 'measurements of $\theta$'. E.g. the $O$s are several measurements of the length $\theta$ of a steel shaft.

If the variance $\sigma^2$ describes the variability of different individuals, and $\theta$ is some feature of the population considered rather contingent, it's not so natural to talk about 'measuring $\theta$'. E.g. the $O$s are single measurements of the lengths of each steel shaft from a batch, rather than measurements of the average length $\theta$ of a shaft in the batch .

In any case 'measuring an observation' is oddly worded; 'making an observation' is usual. ",deleted 1 characters in body,2013-10-14 09:23:44.217
186189,57394,1406.0,5,,CC BY-SA 3.0,e83e26ec-eecc-480b-a967-923e9194bd62,"I am reading an [article][1] which is trying to justify the need for causal inference in their inferential framework. The thought experiment is as follows:

> Suppose a statistician is asked to design a model for a simple time
> series $X_1,X_2,X_3,...$ and she decides to use a Bayesian method.
> Assume she collects a first observation $X_1 = x_1$. She computes the
> posterior probability density function (pdf) over the parameters
> $\theta$ of the model given the data using Bayes’ rule: $$p(\theta|X_1
= x_1) = \int\frac{p(X_1 = x_1|\theta)p(\theta)}{p(X_1 = x_1|\theta')p(\theta')}, $$
> 
> where $p(X_1 = x_1|θ)$ is the likelihood of $x_1$ given $\theta$ and
> p($\theta$) is the prior pdf of $\theta$. She can use the model to
> predict the next observation by drawing a sample $x_2$ from the
> predictive ￼pdf: $$p(X_2 = x_2|X_1 = x_1) = \int p(X_2 = x_2|X_1 =
 x_1,\theta)p(\theta|X_1 = x_1)d\theta,$$
> 
> where $p(X_2 = x_2|X_1 = x_1,\theta)$ is the likelihood of $x_2$ given
> $x_1$ and $\theta$. Note that $x_2$ is not drawn from $p(X_2 = x_2|X_1
> = x_1, \theta)$. She understands that the nature of $x_2$ is very different from $x_1$: while $x_1$ is informative and does change the
> belief state of the Bayesian model, $x_2$ is non-informative and thus
> is a reflection of the model’s belief state. Hence, she would never
> use $x_2$ to further condition the Bayesian model. Mathematically, she
> seems to imply that: 
> $$p(\theta|X_1 =x_1,X_2 =x_2)=p(\theta|X_1 =x_1)$$

However I hardly believe that what this poor statistician should imply is:
$$p(\theta|X_1 =x_1,\text{do}(X_2 =x_2))=p(\theta|X_1 =x_1)$$
Where ""do(or set)"" here comes from [Pearl][2]'s framework of causality which can be found [here][3] and [here][4].
Now am I right about this?


  [1]: http://www.aaai.org/Papers/JAIR/Vol38/JAIR-3812.pdf
  [2]: http://bayes.cs.ucla.edu/jp_home.html
  [3]: ftp://ftp.cs.ucla.edu/pub/stat_ser/r350.pdf
  [4]: http://www.amazon.com/Causality-Reasoning-Inference-Judea-Pearl/dp/052189560X/ref=dp_ob_title_bk",added 2 characters in body,2013-10-14 07:40:23.930
186192,57425,11117.0,3,,CC BY-SA 3.0,1a93c317-2f29-4436-926e-084ec8b0242e,<probability><modeling>,,2013-10-14 07:44:40.060
186190,57425,11117.0,2,,CC BY-SA 3.0,1a93c317-2f29-4436-926e-084ec8b0242e,"Consider that $\theta$ is an hidden parameter and one has an observation such that $O$:
$$
O \sim N(\theta,\sigma^2).
$$
My question concerning vocabulary: 

do we measure $\theta$ and it gives us $O$? (so we measure the true value)

or 

do we measure $O$ ? (so we measure the observation)

I am looking for strong sources.",,2013-10-14 07:44:40.060
186191,57425,11117.0,1,,CC BY-SA 3.0,1a93c317-2f29-4436-926e-084ec8b0242e,Vocabulary: do we measure actual values or observations?,,2013-10-14 07:44:40.060
186195,57426,20470.0,3,,CC BY-SA 3.0,e8f487bd-71b5-48c1-8765-0c4484ff0625,<time-series><machine-learning><predictive-models><markov-chain>,,2013-10-14 07:49:16.613
186194,57426,20470.0,1,,CC BY-SA 3.0,e8f487bd-71b5-48c1-8765-0c4484ff0625,Hidden Markov Model for Predicting Event Occurrence,,2013-10-14 07:49:16.613
186193,57426,20470.0,2,,CC BY-SA 3.0,e8f487bd-71b5-48c1-8765-0c4484ff0625,"I have a set of `108,000` observations (taken over the course of 100 days) and approximately `2000` event occurrences throughout the whole observation time-span. The data looks something like the figure below where the red columns represent event times, also indicated as  `tE`s:

![enter image description here][1]

As shown with red rectangles in the figure, I have dissected {`tE` to `tE-5`} for each event, effectively treating these as ""pre-event windows"". 

**HMM Training:** I plan to [train][2] a Hidden Markov Model (HMM) based on all ""pre-event windows"", using the multiple observation sequences methodology as suggested by Rabiner on Pg. 273 of this [paper][3]. Then, hopefully I will have an HMM that captures the sequence patterns which lead to an event.

**HMM Prediction:** Then I plan to use this HMM to [predict][4] `P(Observations|HMM)` on a new day, where `Observations` will be a sliding window vector, which I will update to contain the observations between the current time `t` and `t-5` as the day goes on. 

I expect to see `P(Observations|HMM)` increase for `Observations` that resemble the ""pre-event windows"". This would in effect allow me to predict the events before they happen.

**Question**: *Does the plan below sound like a plausible implementation of a Hidden Markov Model?*


  


  [1]: https://i.stack.imgur.com/QkIn0.png
  [2]: http://en.wikipedia.org/wiki/Baum%E2%80%93Welch_algorithm
  [3]: http://www.cs.cornell.edu/Courses/cs4758/2012sp/materials/hmm_paper_rabiner.pdf
  [4]: http://en.wikipedia.org/wiki/Forward_algorithm",,2013-10-14 07:49:16.613
186196,57425,11117.0,5,,CC BY-SA 3.0,d0f192e9-7cde-4e01-9f28-57737f56e217,"Consider that $\theta$ is an hidden parameter and one has an observation such that $O$:
$$
O \sim N(\theta,\sigma^2).
$$
My question concerning vocabulary: 

do we measure $\theta$ and it gives us $O$? (so we measure the true value)

or 

do we measure $O$ ? (so we measure the observation)

I am looking for unquestionable sources.",added 8 characters in body,2013-10-14 07:54:35.030
186197,57427,20473.0,2,,CC BY-SA 3.0,4c8804a1-b223-4df3-b431-66cc93e17195,"Using the **chain rule**, the joint density here can be decomposed as (denoting $\mathbf X$ the collection of the $n+1$ random variables)

$$f_{\mathbf X}(x_n,x_{n-1},...,x_0) = f(x_n\mid x_{n-1},...,x_0)\cdot f(x_{n-1}\mid x_{n-2},...,x_0)\cdot f(x_{n-2}\mid x_{n-3},...,x_0) \cdot...\cdot f(x_0)$$



$$=\left(\prod_{i=1}^{n}\frac {1}{\sqrt{2\pi}}\exp\left\{-\frac {(x_i-\alpha x_{i-1})^2}{2}\right\}\right)\frac {1}{\sqrt{2\pi}}\exp\left\{-\frac {x_0^2}{2}\right\}$$

Viewed as a likelihood function of $\alpha$, and taking its natural logarithm, we have

$$\ln L(\alpha \mid \mathbf X) = -\frac 12\sum_{i=1}^n (x_i-\alpha x_{i-1})^2 +c$$

...where in $c$ is also included the density of $x_0$ (but $x_0$ affects estimation of $\alpha$ through its presence in the conditional density related to $X_1$).

Then 

$$\frac {\partial \ln L(\alpha \mid \mathbf X)}{\partial \alpha} = \frac {\partial }{\partial \alpha} \left(-\frac 12\sum_{i=1}^n (x_i-\alpha x_{i-1})^2\right)$$

$$=-\frac 12\frac {\partial }{\partial \alpha} \left(\sum_{i=1}^n (x_i^2-2\alpha x_ix_{i-1}+\alpha^2x_{i-1}^2)\right)  $$

$$=-\frac 12\frac {\partial }{\partial \alpha} \left(\sum_{i=1}^n x_i^2-2\alpha \sum_{i=1}^nx_ix_{i-1}+\alpha^2\sum_{i=1}^nx_{i-1}^2)\right) $$

$$=\sum_{i=1}^n x_ix_{i-1} -\alpha\sum_{i=1}^nx_{i-1}^2$$

Setting 

$$\frac {\partial \ln L(\alpha \mid \mathbf X)}{\partial \alpha} =0\Rightarrow \hat \alpha_{ML} = \frac {\sum_{i=1}^n x_ix_{i-1}}{\sum_{i=1}^nx_{i-1}^2}$$

while $$\frac {\partial^2 \ln L(\alpha \mid \mathbf X)}{\partial \alpha^2} = -\sum_{i=1}^nx_{i-1}^2 <0$$

which guarantees a global and unique maximum, since it is negative irrespective of $\alpha$.


",,2013-10-14 08:16:58.337
186198,57287,21624.0,5,,CC BY-SA 3.0,555137da-1248-44f8-b27a-0c20a1c5f421,"I am using bootstrap for my simulation.

The number of the population is flexible for each case, and the sample size is decided by a certain percentage. For example, I have a 10,000 population, and I decide to use 10% for each iteration of bootstrap, so the sample size is 1,000.

In practice, I found it is hard to decide how many times to run the bootstrap is enough. With less simulation, the results appear insufficiant, while with a large number of simulation they are purely redundant.

May I know if there is a method that can help me to decide the number of iterations to run?",added 7 characters in body,2013-10-14 08:16:58.780
186217,57426,,4,user88,CC BY-SA 3.0,262b3cb7-c2aa-421d-bb15-ad2eab34a1bd,Hidden Markov model for predicting event occurrence,edited title,2013-10-14 09:24:06.377
186219,57428,,4,user88,CC BY-SA 3.0,83a273f9-8dd7-4fab-aa03-d24c7a7844f0,How to discretise continuous attributes while implementing the ID3 algorithm?,deleted 3 characters in body; edited title,2013-10-14 09:25:05.803
186235,57435,22677.0,3,,CC BY-SA 3.0,91dad556-62a6-4f5e-8e17-f1484f4ffe6f,<econometrics><nonlinear>,,2013-10-14 13:34:50.787
186199,57426,20470.0,5,,CC BY-SA 3.0,18fd3bbb-aaf5-45aa-8c0a-634fbd2dfab0,"I have a set of `108,000` observations (taken over the course of 100 days) and approximately `2000` event occurrences throughout the whole observation time-span. The data looks something like the figure below where the red columns represent event times, also indicated as  $t_E$'s:

![enter image description here][1]

As shown with red rectangles in the figure, I have dissected {$t_E$ to $t_{E-5}$} for each event, effectively treating these as ""pre-event windows"". 

**HMM Training:** I plan to [train][2] a Hidden Markov Model (HMM) based on all ""pre-event windows"", using the multiple observation sequences methodology as suggested by Rabiner on Pg. 273 of this [paper][3]. Then, hopefully I will have an HMM that captures the sequence patterns which lead to an event.

**HMM Prediction:** Then I plan to use this HMM to [predict][4] $P(Observations|HMM)$ on a new day, where $Observations$ will be a sliding window vector, which I will update to contain the observations between the current time $t$ and $t-5$ as the day goes on. 

I expect to see $P(Observations|HMM)$ increase for `Observations` that resemble the ""pre-event windows"". This would in effect allow me to predict the events before they happen.

**Question**: *Does the plan below sound like a plausible implementation of a Hidden Markov Model?*


  


  [1]: https://i.stack.imgur.com/QkIn0.png
  [2]: http://en.wikipedia.org/wiki/Baum%E2%80%93Welch_algorithm
  [3]: http://www.cs.cornell.edu/Courses/cs4758/2012sp/materials/hmm_paper_rabiner.pdf
  [4]: http://en.wikipedia.org/wiki/Forward_algorithm",added 6 characters in body,2013-10-14 08:18:53.413
186200,57426,20470.0,5,,CC BY-SA 3.0,79e07fc6-349d-4511-8c49-e0b64d399d6c,"I have a set of `108,000` observations (taken over the course of 100 days) and approximately `2000` event occurrences throughout the whole observation time-span. The data looks something like the figure below where the red columns highlight event times, i.e. $t_E$'s:

![enter image description here][1]

As shown with red rectangles in the figure, I have dissected {$t_E$ to $t_{E-5}$} for each event, effectively treating these as ""pre-event windows"". 

**HMM Training:** I plan to [train][2] a Hidden Markov Model (HMM) based on all ""pre-event windows"", using the multiple observation sequences methodology as suggested by Rabiner on Pg. 273 of this [paper][3]. Then, hopefully I will have an HMM that captures the sequence patterns which lead to an event.

**HMM Prediction:** Then I plan to use this HMM to [predict][4] $P(Observations|HMM)$ on a new day, where $Observations$ will be a sliding window vector, which I will update to contain the observations between the current time $t$ and $t-5$ as the day goes on. 

I expect to see $P(Observations|HMM)$ increase for $Observations$ that resemble the ""pre-event windows"". This would in effect allow me to predict the events before they happen.

**Question**: *Does this sound like a plausible implementation of a Hidden Markov Model?*


  


  [1]: https://i.stack.imgur.com/QkIn0.png
  [2]: http://en.wikipedia.org/wiki/Baum%E2%80%93Welch_algorithm
  [3]: http://www.cs.cornell.edu/Courses/cs4758/2012sp/materials/hmm_paper_rabiner.pdf
  [4]: http://en.wikipedia.org/wiki/Forward_algorithm",deleted 14 characters in body,2013-10-14 08:24:37.727
186203,57428,22629.0,1,,CC BY-SA 3.0,350589a0-ccf5-4589-bf50-737effc43f8b,How to discrete the continuous attributes for implementing ID3 Algorithm,,2013-10-14 08:33:17.943
186202,57428,22629.0,3,,CC BY-SA 3.0,350589a0-ccf5-4589-bf50-737effc43f8b,<data-mining><discrete-data><threshold><cart>,,2013-10-14 08:33:17.943
186201,57428,22629.0,2,,CC BY-SA 3.0,350589a0-ccf5-4589-bf50-737effc43f8b,"I am trying to implement the ID3 algorithm for a data set . However , all the attributes are continuous and can have values between 1-10. I have searched on this and found that we have to find the threshold for discretization but couldn't understand on how to do this exactly . Can some one explain on how to do this .? The dataset I am using is Breast Cancer Data from Wisconsin hospitals(http://archive.ics.uci.edu/ml/machine-learning-databases/breast-cancer-wisconsin/breast-cancer-wisconsin.data)",,2013-10-14 08:33:17.943
186206,57429,20740.0,3,,CC BY-SA 3.0,464c6a0b-e9e9-4e8c-b199-a0127f74d019,<regression><multiple-regression><interaction><linear-model>,,2013-10-14 08:35:58.630
186205,57429,20740.0,2,,CC BY-SA 3.0,464c6a0b-e9e9-4e8c-b199-a0127f74d019,"

I am looking to do a linear regression on two independent variables that will be present in varying proportions.

For example trying to do a linear regression on $Y$ which is payment behavior (payback rate) of customers based on the the quality (let's say Gini coefficient) of the new and existing customer credit scores ($X_1$ and $X_2$, respectively) adjusted for the proportion of new and existing customers in the sample.

Existing customers will be present in proportion $p$ and new customers in proportion $1-p = q$.

In general more new customers, $q$, has a negative effect.  Better scoring ($X_1, X_2$) and more existing customers p have a positive effect.

What is a good way to model this? 

Would something like the following be a good solution trying to use $p$ and $q$ as some sort of interaction effect?  

$Y = X_1+X_2+\frac{X_1}{q}+X_2 p$

Would it be better to include p and q as variables themselves as well?
",,2013-10-14 08:35:58.630
186204,57429,20740.0,1,,CC BY-SA 3.0,464c6a0b-e9e9-4e8c-b199-a0127f74d019,Linear regression with independent variables with varying proportions,,2013-10-14 08:35:58.630
186207,57381,8074.0,5,,CC BY-SA 3.0,dfc399a8-a6a3-4ab5-abc4-23efce60346b,"I think there are a few options for showing this type of data:

The first option would be to conduct an ""Empirical Orthogonal Functions Analysis"" (EOF) (also referred to as ""Principal Component Analysis"" (PCA) in non-climate circles). For your case, this should be conducted on a correlation matrix of your data locations. For example, your data matrix `dat` would be your spatial locations in the column dimension, and the measured parameter in the rows; So, your data matrix will consist of time series for each location. The `prcomp()` function will allow you to obtain the principal components, or dominant modes of correlation, relating to this field:

    res <- prcomp(dat, retx = TRUE, center = TRUE, scale = TRUE) # center and scale should be ""TRUE"" for an analysis of dominant correlation modes)
    #res$x and res$rotation will contain the PC modes in the temporal and spatial dimension, respectively.

The second option would be to create maps that show correlation relative to an individual location of interest:

    C <- cor(dat)
    #C[,n] would be the correlation values between the nth location (e.g. dat[,n]) and all other locations. 

###EDIT: additional example

While the following example doesn't use gappy data, you could apply the same analysis to a data field following interpolation with DINEOF (see previous link for R script). The example uses monthly anomaly sea level pressure data from the following data set (http://www.esrl.noaa.gov/psd/gcos_wgsp/Gridded/data.hadslp2.html):
    
    #dropbox link:
    #https://dl.dropboxusercontent.com/u/52403158/slp_sm_grd.csv
    #https://dl.dropboxusercontent.com/u/52403158/slp_sm.csv
    
    slp <- read.csv(""slp_sm.csv"", row.names=1)
    grd <- read.csv(""slp_sm_grd.csv"", row.names=1)
    
    slp <- as.matrix(slp)
    time <- as.POSIXct(rownames(slp))
    
    ###EOF SLP anom
    
    #centered and scaled data
    slp.sc <- scale(slp, center=TRUE, scale=TRUE)
    
    #correlation matrix
    COR <- cov(slp.sc) 
    
    # Decompose matrix using eigen() to derive PC loadings
    E <- eigen(COR)
    E$vectors # loadings
    E$values # lambda values
    expl.var <- E$values / sum(E$values) # explained variance
    cum.expl.var <- cumsum(expl.var) # cumulative explained variance
    plot(cum.expl.var)
    
    # Project data on loadings to derive new coordinates (principal components)
    A <- slp.sc %*% E$vectors
    
###Create maps of EOF modes

    
    ###Map the leading EOF mode
    
    #make interpolation
    require(akima)
    require(maps)
    
    eof.num <- 1
    F1 <- interp(x=grd$lon, y=grd$lat, z=E$vectors[,eof.num]) # interpolated spatial EOF mode
    
    
    png(paste0(""EOF_mode"", eof.num, "".png""), width=7, height=6, units=""in"", res=400)
    #x11(width=7, height=5)
     
    par(ps=10) #settings before layout
    layout(matrix(c(1,2), nrow=2, ncol=1, byrow=TRUE), heights=c(4,2), widths=7)
    #layout.show(2) # run to see layout; comment out to prevent plotting during .pdf
    par(cex=1) # layout has the tendency change par()$cex, so this step is important for control
     
    par(mar=c(4,4,1,1)) # I usually set my margins before each plot
    pal <- colorRampPalette(c(""blue"", ""cyan"", ""yellow"", ""red""))
    image(F1, col=pal(100))
    map(""world"", add=TRUE, lwd=2)
    contour(F1, add=TRUE, col=""white"")
    box()
    
    par(mar=c(4,4,1,1)) # I usually set my margins before each plot
    plot(time, A[,eof.num], t=""l"", lwd=1, ylab="""", xlab="""")
    mtext(paste0(""EOF "", eof.num, "" [expl.var = "", round(expl.var[eof.num]*100), ""%]""), side=3, line=1) 
    
    dev.off() # closes device
    
![enter image description here][1]

###Create correlation map

    ##Correlation to target location
    loc <- c(-90, 0)
    target <- which(grd$lon==loc[1] & grd$lat==loc[2])
    
    F1 <- interp(x=grd$lon, y=grd$lat, z=COR[,target]) # interpolated spatial EOF mode
    
    
    png(paste0(""Correlation_map"", ""_lon"", loc[1], ""_lat"", loc[2], "".png""), width=7, height=5, units=""in"", res=400)
    #x11(width=7, height=5)
     
    par(ps=10) #settings before layout
    layout(matrix(c(1,2), nrow=2, ncol=1, byrow=TRUE), heights=c(4,1), widths=7)
    #layout.show(2) # run to see layout; comment out to prevent plotting during .pdf
    par(cex=1) # layout has the tendency change par()$cex, so this step is important for control
     
    par(mar=c(4,4,1,1)) # I usually set my margins before each plot
    pal <- colorRampPalette(c(""blue"", ""cyan"", ""yellow"", ""red"", ""yellow"", ""cyan"", ""blue""))
    #pal <- colorRampPalette(c(""purple4"", ""white"", ""blue""))
    ncolors <- 100
    breaks <- seq(-1,1,,ncolors+1)
    image(F1, col=pal(ncolors), breaks=breaks)
    map(""world"", add=TRUE, lwd=2)
    contour(F1, add=TRUE, col=""white"")
    box()
    
    par(mar=c(4,4,0,1)) # I usually set my margins before each plot
    levs <- breaks[-1] - diff(breaks)/2
    image(x=levs, y=1, z=as.matrix(levs), col=pal(ncolors), breaks=breaks, ylab="""", xlab="""", yaxt=""n"")
    mtext(""Correlation [R]"", side=1, line=2.5)
    box()
    
    dev.off() # closes device
    

![enter image description here][2]




 


  [1]: https://i.stack.imgur.com/oo2C0.png
  [2]: https://i.stack.imgur.com/fK7St.png",Additional example provided,2013-10-14 08:44:05.013
186208,57430,16474.0,2,,CC BY-SA 3.0,b1fa5d6c-a568-498c-8bae-a37f7381e63e,"I would stick with $p$ only, as $q$ does not add any information on top of $p$. I would add interaction terms between $X_1$ and $p$ and $X_2$ and $p$ and then include the main effects of both $X_1$, $X_2$ and $p$. So:

$Y =\beta_0 + \underbrace{\beta_1 X_1 + \beta_2 X_2 + \beta_3 p}_{\textrm{main effects}} + \underbrace{\beta_4 X_1 p + \beta_5 X_2 p}_{\textrm{interactions}} + \varepsilon$",,2013-10-14 08:46:34.843
