id,post_id,user_id,content_license,user_display_name,text,creation_date
104887,57783,436.0,CC BY-SA 3.0,,"Thank you Enrique, TraMineR seems very interesting I will try it on Monday!",2013-10-19 07:23:37.097
104888,57798,2081.0,CC BY-SA 3.0,,"You may read [here](http://stats.stackexchange.com/a/30724/3277) that this formula reduces to the formula of the [cosine](http://stats.stackexchange.com/a/36158/3277) similarity, and _r_ [is the cosine](http://stats.stackexchange.com/a/22520/3277) for centered data.",2013-10-19 07:25:25.143
104889,57784,436.0,CC BY-SA 3.0,,"That is interesting Andy, thank you. I guess it would need some tweaking to be generalized to multiple groups, but I will see if I can come up with something. By the way, if you register a JSTOR account you can read the paper online for free.",2013-10-19 07:28:22.763
104890,57812,15827.0,CC BY-SA 3.0,,"Much overlap with http://stats.stackexchange.com/questions/59784/regression-for-a-model-of-form-y-axk Your data may be different, but in my experience additive errors are usually implausible for power functions. As in the thread cited, a power function is not best described as even a special case of of a polynomial.",2013-10-19 07:49:41.327
104891,57812,21762.0,CC BY-SA 3.0,,How do you handle the potentially strong overfitting? By external validation?,2013-10-19 08:20:41.567
104892,57816,,CC BY-SA 3.0,,The statement for |t|>2 will only be true if the degrees of freedom are large enough. Can you provide examples of papers that make a statement like that? Is it possible for you to use the `nlme` package instead of `lme4`?,2013-10-19 08:24:12.387
104893,57776,22833.0,CC BY-SA 3.0,,what if the item is not income and has small values!,2013-10-19 08:44:39.440
104894,57816,20120.0,CC BY-SA 3.0,,Is there a way to present confidence intervals (e.g. of the slopes)? Confidence intervals not encompassing 0 => rejection of nil-null.,2013-10-19 08:44:56.793
104895,57460,2081.0,CC BY-SA 3.0,,"@Ray, your picture is a viable explanation of the sign of a coefficient; it is like picture [here](http://stats.stackexchange.com/a/70910/3277), only 2D. But I don't see how it can explain _suppression_. To show suppression you must show error term because suppression is defined wrt it.",2013-10-19 08:50:26.363
104896,57319,2081.0,CC BY-SA 3.0,,"@rolando2, let me repeat it again, that coefficient's sign reversal in response to adding a new predictor does not necessarily makes that predictor a suppressor. And vice versa, adding a clear suppressor does not necessarily changes the sign. The title of your question remains ambiguous. Choose: either you ask about sign reversal or about suppressing effect. Or about when suppressing and sign reversal will coincide.",2013-10-19 09:20:52.163
104897,57791,5661.0,CC BY-SA 3.0,,"@chi, Interesting.  Maybe I'll stop worrying about the downvotes, and just work on improving it!  But not just yet.",2013-10-19 09:20:55.303
104898,57752,14799.0,CC BY-SA 3.0,,"I'm not clear on what you want. If you were to check all $\binom{n}{k}$ subsets, would you pick the subset with the smallest sum of squared correlations, where the sum is over the $k(k-1)/2$ within-subset correlations? Do the $k(n-k)$ correlations with the remaining $n-k$ items matter?",2013-10-19 09:21:51.867
104899,57802,22848.0,CC BY-SA 3.0,,Thanks Stéphane for the correction but it still doesn't seem to work,2013-10-19 09:31:51.913
104900,57802,,CC BY-SA 3.0,,try looking at the source code: `stats:::logLik.glm`,2013-10-19 09:45:54.467
104901,57790,22841.0,CC BY-SA 3.0,,"Hi, All my variables were recode to the reference category be 1 and most of my variables have three categories. I am using Enter with the following syntax. LOGISTIC REGRESSION VAR= ""DV""
/METHOD=ENTER ""IV's""
/CONTRAST (""IV"")=Indicator (1) [...]
/PRINT=GOODFIT CI(95) 
 /CRITERIA PIN(.05) POUT(.10) ITERATE(20) CUT(.5). Do you have idea what is going wrong?",2013-10-19 10:05:11.427
104902,57819,22705.0,CC BY-SA 3.0,,"Thanks for the response @Nick. From my edited question above, it might start to appear why a multiplicative log-log model wont satisfy my requirements. It cannot isolate the interaction effects between each pair of x (which can be isolated in an additive model). Further, a log-log model necessitates that y increases at a slower rate as x tends to infinity (large values).",2013-10-19 10:10:31.763
104903,57819,15827.0,CC BY-SA 3.0,,"Your original model doesn't (obviously) have interaction terms either; the answer in both cases is to add further terms to the model if justified. Your comment on ""diminishing impacts"" is cryptic, but powers necessarily being positive is not assumed or implied by either model.",2013-10-19 10:13:36.630
104904,57819,22705.0,CC BY-SA 3.0,,"I am not sure how adding an interaction term to a multiplicative model will help isolate the pair-wise interaction effects. Because, its already a multiplicative (has all pairwise multiplicative effects) model.",2013-10-19 10:17:08.653
104905,57802,22848.0,CC BY-SA 3.0,,I did this but this function just reverse the aic slot from the glm object to find back the log-likelihood. And I don't see anything about aic in the glm function...,2013-10-19 10:20:25.350
104906,57819,15827.0,CC BY-SA 3.0,,See edits above.,2013-10-19 10:22:34.977
104907,57819,15827.0,CC BY-SA 3.0,,"A power function can have powers $>1$, so your comment (if I understand your wprding) that $y$ necessarily increases more slowly with $x$ is quite incorrect.",2013-10-19 10:33:24.337
104908,57812,22705.0,CC BY-SA 3.0,,"How I'm handling over-fitting: Build a model with 75% of data. And, then fit the model with the same set of variables for each additional week of data. And, see how the coefficients for each variable vary across weeks. If the variance of coefficients is not very high, I conclude that the model is stable and responds well to new data/rejecting any fear of over-fitting.",2013-10-19 10:33:32.773
104909,57812,594.0,CC BY-SA 3.0,,"Sales may tend to be fairly skew (I mean the conditional distribution); you might want to consider a GLM (perhaps a gamma family), with a log-link. Alternatively, transformation may make the distribution less skew.",2013-10-19 10:40:08.717
104910,57819,22705.0,CC BY-SA 3.0,,"ok, I got it. The diminishing impact is not a concern in the log-log model. But, adding pairwise interaction terms (non log) as indicated in your edited equation, will not solve isolation of the pairwise interaction effects. Because, the product term (∑ J j= 1 b j lnx j) already has the interaction. Intuitively, adding more pair wise products doesn't seem to help isolate the interaction effects.",2013-10-19 10:44:00.027
104911,57776,21762.0,CC BY-SA 3.0,,Updated the response in this direction.,2013-10-19 10:53:09.070
104912,57819,15827.0,CC BY-SA 3.0,,"I can't comment in detail on how best to model interaction effects for your data. As before, your question doesn't clearly spell out how you think interaction works or how you would model interaction yourself. If you could be more explicit on that it would help any further comment.",2013-10-19 10:59:58.190
104913,57819,15827.0,CC BY-SA 3.0,,I should emphasise that I mentioned the multiplicative power function model because it is similar in spirit to what you were thinking about but much simpler to work with. In principle and in practice I have no way of knowing whether quite different models would work as well or better for your data. I support the suggestion from @Glen_b to consider a generalized linear model with log link.,2013-10-19 11:13:22.193
104914,57790,10060.0,CC BY-SA 3.0,,"The syntax looks fine. One possible reason is that the suspect variable has a very low count in level 1 to begin with. When other predictors were also added, the extra information might have caused the level 1 of the suspect variable to be perfectly predicted (aka perfect collinearity.)",2013-10-19 11:59:22.703
104915,57802,,CC BY-SA 3.0,,"I suspect this has something to do with LogLik and AIC (which are tied together at the hip) assuming that three parameters are being estimated (the slope, intercept, and dispersion/residual standard error) whereas the dispersion/residual standard error is calculated assuming two parameters are estimated (slope and intercept).",2013-10-19 12:04:37.267
104943,57834,1412.0,CC BY-SA 3.0,,"Wish I had more ability to upvote. One feature not discussed is ""blinding"" and the need to assess the success of randomization and stability of results under resampling.",2013-10-19 18:13:32.363
105035,57270,674.0,CC BY-SA 3.0,,"Julien, please visit our [Help Center](http://stats.stackexchange.com/help/merging-accounts) to merge your two unregistered accounts.",2013-10-20 22:11:08.787
104916,57709,22716.0,CC BY-SA 3.0,,"yes, of course your graph might look as if there might be some effects, but if they do not become significant, then they are not reliable (== they are 'not really there'). Often this becomes understandable if you plot the standard deviation/error around your data points. Large variance will prevent something that looks like an effect/interaction from becoming significant. In such a case, it is incorrect to say that 'there was an interaction in the plot'. Rather, you can say that what looks like an interaction was not significant (and should not be interpreted).",2013-10-19 12:04:47.207
104917,57823,22381.0,CC BY-SA 3.0,,is it possible to have loss less than 0?,2013-10-19 12:35:37.983
104918,57785,12683.0,CC BY-SA 3.0,,Certainly not true in general. Are you thinking of say a three-parameter Weibull model?,2013-10-19 12:36:49.273
104919,57823,15827.0,CC BY-SA 3.0,,"This is more a matter of convention than of logic. In practice, at least in my experience, loss functions are functions with zero or positive value. I don't think anything stops anyone calling something a loss function when that something might be negative. It's just like thinking that you want to minimise expenditure, but if you get some net income that is better yet than zero expenditure.",2013-10-19 12:45:35.977
104920,57749,22817.0,CC BY-SA 3.0,,The answer is when it is at minimum subgradient which is the median point at the point where sign(x)|x| changes sign,2013-10-19 13:26:53.450
104921,57578,16144.0,CC BY-SA 3.0,,"I used 'orthog' in Stata to orthogonalize X and X^2. I have a couple of questions about the orthogonalized variables: 1) How do you decide if you want to orthogonalize X with respect to X^2, or vice versa? 2) The centered variables have a different effect in my model than the orthogonalized variables. How do I decide which one to chose? 3) After orthogonalization, is there any interpretation possible of the beta values of these variables?",2013-10-19 13:38:13.813
104922,57749,594.0,CC BY-SA 3.0,,"Wrong both times, I'm afraid. Forget about your problem and actually *evaluate*  sign(x)|x| for various values of $x$. Then explain how to simplify your $f'$ equation from a few comments up. Then draw it for a small sample.",2013-10-19 13:57:37.003
104923,57822,594.0,CC BY-SA 3.0,,"Loss *could* be monetary, but is far more general. You could think of it as something akin to utility, but it doesn't have to be actual utility, or even very much like it. It's just some specifies measure of the 'badness' of the outcome in some sense.",2013-10-19 14:03:26.127
104924,57749,22817.0,CC BY-SA 3.0,,The gradient is given by sign(x)|x| itself which is undefined at the points where t= the given points.,2013-10-19 14:18:20.963
104925,57287,5875.0,CC BY-SA 3.0,,I simply don't understand the question...,2013-10-19 14:28:27.773
104926,57749,594.0,CC BY-SA 3.0,,"Like I said, **actually evaluate sign(x)|x| for various values of x**. What do you notice about sign(x)|x|? Hence, what is x/|x|?",2013-10-19 14:39:35.500
104927,57826,5237.0,CC BY-SA 3.0,,"Welcome to the site, @teddypicker. I have taken the liberty of formatting your question with the $\LaTeX$ that the site affords. Please ensure it still says what you want it to. Also, could you edit your last paragraph? I cannot quite parse those sentences (& what does ""sth"" mean?).",2013-10-19 14:48:29.480
104928,57826,503.0,CC BY-SA 3.0,,@gung You are a little faster than I am!,2013-10-19 14:56:49.557
104930,57688,,CC BY-SA 3.0,,Closely related: http://stats.stackexchange.com/questions/20523/difference-between-logit-and-probit-models and,2013-10-19 15:25:44.153
104931,57790,22841.0,CC BY-SA 3.0,,"True, ""very low count in level 1"". In this analysis I had quasi-complete separation with other variables (very large S.E.). I recoded them and add this ""suspect variable"" as a proxy of one that I excluded. Can I use the odd ratios as they are (without the same reference category that I have in other countries?) and report that in a footnote? If not, Is it too sloppy to drop the variable just for the two countries here I am having problems?Thanks for your help!",2013-10-19 15:30:40.327
104932,57821,19559.0,CC BY-SA 3.0,,"thanks! This is useful. In my study I have ~1500 observations per condition, so I don't know if I would fit Baayen's criteria. I would like to use confidence intervals if I can, but I usually get my confidence intervals from the output of lmer (calculated through MCMC also) and that is again not an option when my mixed-effects model has the random correlation paramenters between intercept and slopes",2013-10-19 15:34:23.787
104933,57757,22823.0,CC BY-SA 3.0,,"By ""maps"" I mean 2D data that have geographic interpretation. I'm not a statistician but I think that what you're proposing will help to find some patterns inside these maps and not help me to compare one with another to find their (dis)similarity. Maybe I was not clear enough in my post so I'll update it with some more info.",2013-10-19 15:37:00.157
104934,57816,19559.0,CC BY-SA 3.0,,"@mark999: sure, for example, see [Vasishth, Brüssow, Lewis, Drenhaus, (Cognitive Science, 2008] (http://www.ncbi.nlm.nih.gov/pubmed/21635350). They only present t-values in the tables and say below Table 5: ""T scores with absolute values greater than 2 are statistically significant."" (page 704).",2013-10-19 15:48:08.580
104935,57815,3922.0,CC BY-SA 3.0,,"I think this is wrong. Anything Bayesian is just a fancy version of likelihood. If likelihood fails, Bayesian fails. If correlation between errors leads to biased frequentist estimates, no amount of Bayesian computational trickery will rectify that. On the other hand, Bayesian versions of instrumental variables that can deal with correlated measurement error issues are difficult to set up, unless you want to do non-parametric modeling of the error term distribution.",2013-10-19 15:52:09.443
104936,57821,20120.0,CC BY-SA 3.0,,"@SolLago: I've update the quote, it seems you're in the clear. Do read the paper by Baayen et al. though.",2013-10-19 16:01:53.283
104937,57828,16174.0,CC BY-SA 3.0,,"@SolLago, I just edited the answer. Its author is Jeff Long (say thanks to him). :)",2013-10-19 16:06:45.403
104938,57816,20120.0,CC BY-SA 3.0,,"In Table 5 of that paper, they also give the HPD, and it's obvious that **iff** the upper and lower edge of the HPD have the same sign, |t| > 2. (In fact, |t| > 1.) .. So basically, report HPDs.",2013-10-19 16:07:44.050
104939,57816,19559.0,CC BY-SA 3.0,,"@jona: yes, you are right. The problem is that the functions that would calculate HPD intervals (mcmcsamp, pvals.fnc) are all not implemented in R for models with random correlation parameters. So I can't use those and I don't know how to get them otherwise. Maybe I should ask this as a separate question in case anyone has suggestions?",2013-10-19 16:28:11.237
104940,57615,2149.0,CC BY-SA 3.0,,Yes there is a good method to develop this structure. It is a combibation or ARIMA and regressor variables which can include all that I mentioned above. If tou wish you can contact me at my email address and I will try and give you more details. Just click on my name and you can get my email address. Alyternatively post your data and I will analyse it and show you precisely what can be done. Do not post the cumulative but do post the actual daily values.,2013-10-19 16:37:34.733
104941,57838,21762.0,CC BY-SA 3.0,,"Thanks@GregSnow for the nice answer. There is one point that needs some attention: According to Gauss-Markov, equal variance is required for BLUE.",2013-10-19 17:20:45.633
104942,57839,7155.0,CC BY-SA 3.0,,It's not clear what you're asking. If you correct the formatting you're more likely to get an answer.,2013-10-19 17:58:23.697
105072,57875,21762.0,CC BY-SA 3.0,,Hint: think about t-test's assumpion of independent observations.,2013-10-21 05:49:32.933
104945,57818,1412.0,CC BY-SA 3.0,,Please don't capitalize R package names if that is not their correct spelling. You have not addressed the key point (sample size) in whuber's response to the question you linked to.,2013-10-19 18:42:11.473
104946,57775,1412.0,CC BY-SA 3.0,,Forgot to include the beta coeff.,2013-10-19 18:48:10.110
104947,57842,6162.0,CC BY-SA 3.0,,By the way you have to similarly be careful with the REML/ML option for lme/lmer models.,2013-10-19 18:51:14.350
104949,57811,22836.0,CC BY-SA 3.0,,"I see, thanks, I was not sure how to convert sentences into numbers...",2013-10-19 19:45:50.083
104951,57807,22792.0,CC BY-SA 3.0,,"(1) Does this imply that causal systems always do evolve in time somehow? Because a Bayesian Network represents a joint probability distribution over the variables corresponding to its vertices, for example $P(Heat,PlateArea,Friction)$ if we do not take the time $t$ into account and this does not tell us anything about the chronological order. Let's assume that we start this hypothetical machine, wait for $t$ amounts of time and at time $t$ we instantaneously sample the system and get measurements for Heat, PlateArea and Friction.",2013-10-19 20:07:20.547
104952,57842,17249.0,CC BY-SA 3.0,,(+1) Is it n-1 or is it indeed n-2 in the denominator of $\hat\sigma$ ?,2013-10-19 20:07:29.477
104953,57807,22792.0,CC BY-SA 3.0,,"(2)Lets assume again that we repeat this experiment (wait $t$ amount of time and sample instantaneously) many times more and we obtain a list of (Heat,PlateArea,Friction) measurements. Assuming all this experiments have been conducted independently, how we can set the causality relationships then? For just at an instant of time, where no chronological ordering exists, I cannot think of a causality relationship to build a Bayesian Network. So, what I am trying to understand is, do we need ""time"" to build Bayesian Networks, then? @StumpyJoePete",2013-10-19 20:14:37.593
104954,57814,22792.0,CC BY-SA 3.0,,"I have some questions about the usage of time for building a Bayesian Network, I added these as extra comments under my first question. @Learnerbeaver",2013-10-19 20:21:45.207
104955,57725,13549.0,CC BY-SA 3.0,,"Looking into it more, your suggestion would have worked well Greg if I had better prior information. Thanks.",2013-10-19 20:23:37.837
104956,57842,6162.0,CC BY-SA 3.0,,@PatrickCoulombe No : intercept + slope,2013-10-19 20:28:45.437
104957,57839,594.0,CC BY-SA 3.0,,"Please check and edit your question. The answer to your title question is 'yes' (if A and B are the right shapes for the products to be square), but the body contains errors and is inconsistent with the title. Which standard references? I expect you've made a copying error in one of those terms. For $n\times 1$ vectors, a common manipulation would go $x^Tx = \text{tr}(x^Tx) = \text{tr}(xx^T)$ or something along those lines. [In my notation $\text{tr}$ is trace.]",2013-10-19 20:52:01.437
104958,57846,6162.0,CC BY-SA 3.0,,What is the deterministic example you have in mind ? I don't see what could be interpreted as a deterministic analogous of a divergence between two distributions.,2013-10-19 20:57:34.680
104959,57848,22864.0,CC BY-SA 3.0,,Thanks for the response. That makes sense. I'm looking for a way then to identify the variables that best predict a certain vulnerability score. For example if I know a fisherman fish with a partner is that a strong predictor of where they lie on a vulnerability scale? I find in my data when I go over the raw data that on average fishermen who fish with a partner have lower vulnerability score. Is there an analysis I can do to show that across all variables?,2013-10-19 20:57:58.057
104960,57848,503.0,CC BY-SA 3.0,,"But you already used that variable in creating the index, so you already know how good a predictor it is. It is as good a predictor as you made it.",2013-10-19 20:59:58.207
104961,57830,594.0,CC BY-SA 3.0,,"Using the notation of that page, $D_n$ is often regarded as 'the test statistic' (as shown [in this image on the same page](http://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/KS_Example.png/300px-KS_Example.png)), but in the discussion you quote, $\sqrt n D_n$ is being used as a test statistic. Obviously the two statistics would be equivalent (lead to rejection/non-rejection of exactly the same cases).",2013-10-19 21:00:54.413
104962,57846,22863.0,CC BY-SA 3.0,,"In the deterministic case, I'm thinking of having two non-stochastic vectors of finite dimension and I use any norm to measure how far away they are from each other. Then divide this difference by the norm of either one to get a relative difference. I know I can't think of distributions in the same manner (finite dimensional vectors) but is there an analogous relative divergence.",2013-10-19 21:14:00.237
104963,57835,594.0,CC BY-SA 3.0,,"You can still estimate the coefficients that way; the parameter estimates are still consistent, but their standard errors *aren't*. Any hypothesis tests, confidence intervals and prediction intervals are not 'valid'.",2013-10-19 21:23:27.223
104964,57831,594.0,CC BY-SA 3.0,,One rule of thumb: use enough points that it looks like a smooth curve when you plot it.,2013-10-19 21:25:53.143
104965,57842,22848.0,CC BY-SA 3.0,,"Ok, perfectly clear now. Thanks a lot ! But what do you mean with REML/ML (something to do with my last post on GuR I guess) ? Please explain (there maybe). I want to learn !",2013-10-19 21:26:55.657
104966,57460,14799.0,CC BY-SA 3.0,,"@ttnphns My definition of suppression needs only the betas. However interesting it would be to discuss what definitions of suppression might be most useful for what purposes in what situations, it would also be against Stack Exchange policy, so I guess we're going to have to agree to disagree here.",2013-10-19 21:31:52.047
104967,57842,6162.0,CC BY-SA 3.0,,"The REML estimates of the variance components in a mixed models are like the ""corrected for bias"" ML estimates. I have not seen your post on GuR yet :)",2013-10-19 22:17:31.163
104968,57851,594.0,CC BY-SA 3.0,,"The population of 'coins in circulation' and 'coins that appear in my change' would need to be the same, at the right relative frequencies. Why would this be the case?",2013-10-19 22:24:03.710
104969,57854,21762.0,CC BY-SA 3.0,,"I guess its about 'first order' approximations of something, not about order statistics.",2013-10-19 22:37:45.027
104970,57785,668.0,CC BY-SA 3.0,,"I wonder, Vani, whether we might have a communication problem here.  Most people would understand a ""first order statistic"" to be the minimum (or sometimes the maximum) of a dataset.  I hope it's obvious that is a terrible estimate of a location parameter except under very special assumptions such as those described in Scortchi's answer.  Would you perhaps have something else in mind here, such as the median?  Could you clarify this point?",2013-10-19 22:38:28.783
104971,57851,1895.0,CC BY-SA 3.0,,Related: [Canadian mint circulation currency](http://www.mint.ca/store/mint/learn/circulation-currency-1100028). You can click through to get the quantity minted for each coin by year.,2013-10-19 22:40:00.603
104972,57838,2873.0,CC BY-SA 3.0,,"@MichaelMayer, you are right, I remembered wrong. will fix.",2013-10-19 22:42:21.203
104973,57854,12683.0,CC BY-SA 3.0,,"@Michael: Might be, but something in the phrasing of the comment triggers old memories of reliability analysis & shifted failure-time distributions.",2013-10-19 22:53:40.177
104974,57785,594.0,CC BY-SA 3.0,,OP: please clarify the meaning of your question. It seems like you must either be misusing some terms or that you refer to a very particular context; in either case you can't hope for a very satisfying answer until the miscommunication is dealt with.,2013-10-20 00:03:55.427
104975,57855,22865.0,CC BY-SA 3.0,,I believe the 'discrete' description refers to the fact that draws from a Dirichlet process are discrete with probability one (it follows from the stick breaking representation of the DP).,2013-10-20 00:20:01.463
104976,57855,594.0,CC BY-SA 3.0,,"You're going to have to elaborate. If I break a stick into $k$ pieces in some fashion, the distributions of the stick lengths are continuous.",2013-10-20 00:22:27.917
104977,57595,5448.0,CC BY-SA 3.0,,"For part 2, does $\text{E}f(x) = f(\text{E}x)$ in general?  Also consider the case of a simple random walk on the integers which is currently located at 0.",2013-10-20 01:54:39.177
104978,57849,5448.0,CC BY-SA 3.0,,Consider any $t < \infty$. Is $\text{Var}(y_{t+1}) = \text{Var}(y_t)$?,2013-10-20 02:04:34.323
104980,57855,3183.0,CC BY-SA 3.0,,"@Glen_b: Your intuition matches mine, but the paper ankit linked to says ""that draws from a DP are discrete (with probability one)"".  I can't follow their argument, but I respect the authors.",2013-10-20 03:02:19.153
104981,57821,9049.0,CC BY-SA 3.0,,+1 to your answer jona. As a somewhat general comment: I would question the realistic difference of a $t$-distribution with 600+ d.f. and a Gaussian... Those $t$-values should look awful lot like $z$-values.,2013-10-20 04:50:19.583
104982,57744,1150.0,CC BY-SA 3.0,,"I should have been more precise, it has to do with your *initial random seed*. Your routing algorithms, the distribution of solutions, and the limits of the problem space are primarily reflected in the overall shape of the distribution (which happens to be normal in your case).",2013-10-20 04:54:54.363
104983,57858,22372.0,CC BY-SA 3.0,,"Thanks for the answer, but, another question rises, should the residuals be closer or far to each other? Should I try some manipulation in my variable to fix something I saw, like combining variables?",2013-10-20 05:33:22.490
104984,57855,594.0,CC BY-SA 3.0,,"@DavidJ.Harris yes, reading up about it, it seems - inconsistently with the way the word 'process' is more usually associated with distributions - to be referring to what I'd have called something like a 'multinomial process' or 'multinomial mixture', since the output is the category. (This naming scheme would be kind of like referring to inter-event times as a 'Poisson process', rather than the count of the number of events as is normally the case, or perhaps referring to a Bernoulli process as a 'beta process' because there was a beta prior on the Bernoulli probability.)",2013-10-20 06:09:09.943
104985,57861,594.0,CC BY-SA 3.0,,"The use of the phrase 'relative to' there is critical to the meaning. Because of that, it doesn't refer to the population mean but to the difference between the population and sample mean. Beware, however - I see at least one error in that article.",2013-10-20 06:22:19.783
104986,57648,6204.0,CC BY-SA 3.0,,I'm a little confused about what you are looking for in an answer. A citation to a paper that uses a conditional multinomial logit in a recommender setting?,2013-10-20 06:30:25.223
104987,57814,22705.0,CC BY-SA 3.0,,"Whether to use time or not should be dictated by your business hypothesis. Just to get some additional clarity, you could view the chapter on probabilistic graphical models by daphne koller in coursera.org. Might help.",2013-10-20 07:05:44.097
104988,57815,22705.0,CC BY-SA 3.0,,"Interesting point @StasK. Have never thought of correlating prediction errors in a Bayesian hierarchical model. But, am not sure if it's right - to correlate residuals determined by the Bayesian approach and determine if error correlation exists.",2013-10-20 07:13:48.683
104989,57855,,CC BY-SA 3.0,,"It depends on whether you think a ""countably infinite"" number of real numbers is representative of the real numbers.  I would have thought that it is, thus providing an argument against the above claim.",2013-10-20 09:04:02.507
104990,57856,,CC BY-SA 3.0,,Why is it bad to estimate a density by a discrete distribution?  Does this mean quadrature is also bad and inappropriate?,2013-10-20 09:05:14.777
104991,57833,15827.0,CC BY-SA 3.0,,"This makes out ANOVA to be a testing procedure and regression to be a modelling procedure in which you can carry out tests. But ANOVA also has an underlying model, regardless of whether this is emphasised in all introductory treatments. So, this answer does not capture any difference between them. Nor is it addressed at the question, which is why they are taught as different regardless of strong similarities.",2013-10-20 09:45:39.777
104992,57818,22524.0,CC BY-SA 3.0,,I have edited the question.,2013-10-20 11:56:06.347
104993,57775,306.0,CC BY-SA 3.0,,extremely sorry for the error have updated the value.,2013-10-20 13:20:05.780
104994,57784,750.0,CC BY-SA 3.0,,"@nico - I'm not sure what you mean by generalizing to multiple groups. I gave an example for runs in three groups, but the logic applies to more. (The typical runs test in most software I've seen only allows two, but the cited papers establishes the test statistic for multiple groups. That is why I elaborated with an example with 3 groups.)",2013-10-20 13:29:22.973
104995,57784,436.0,CC BY-SA 3.0,,"Sorry, what I meant is that the test analyses runs of binary events (success/failure), while I have more than two levels in my group variable.",2013-10-20 13:40:29.013
104996,57870,17740.0,CC BY-SA 3.0,,It's not entirely clear what you are asking. Surely you had a reason to use PCA? What are you trying to learn? Did you use PCA without knowing what it does?,2013-10-20 13:40:37.077
104997,57870,22872.0,CC BY-SA 3.0,,"Honestly, I was hoping that there would be two or three components and that certain industry sectors would correlated with each other. I don't have a pressing reason to do a PCA, other than curiosity.",2013-10-20 13:46:57.597
104998,57836,20120.0,CC BY-SA 3.0,,"Note that a confidence interval/CI is not the same as a Highest Posterior Density/HPD interval, or a Bayesian Credible Interval.",2013-10-20 13:50:29.420
104999,57873,22872.0,CC BY-SA 3.0,,"Can you please tell me more about the red lines on the biplot. Some of them appear to be grouped together. Does this mean anything. For example, energy, resources and materials appear to be going in a similar direction.",2013-10-20 14:06:15.987
105000,57875,503.0,CC BY-SA 3.0,,"Welcome to the site. If this is a homework question, please add the ""self-study"" tag. See [homework questions](http://meta.stackexchange.com/questions/10811/how-do-i-ask-and-answer-homework-questions/10812#10812)",2013-10-20 14:13:43.400
105001,57856,7007.0,CC BY-SA 3.0,,"I didn't say it is ""bad"". But suppose that you have good prior information about the smoothness of the random density. You can't use this prior information if you are modelling with the plain DP. That's the kind of thing that I have in mind.",2013-10-20 14:14:13.493
105002,57874,503.0,CC BY-SA 3.0,,"This certainly looks like a homework question. Please add the ""self-study"" tag. See [homework questions](http://meta.stackexchange.com/questions/10811/how-do-i-ask-and-answer-homework-questions/10812#10812)",2013-10-20 14:14:44.530
105003,57874,22752.0,CC BY-SA 3.0,,@PeterFlom I've added the tag. It's not homework but part of my exam-preparation.,2013-10-20 14:20:10.577
105004,57872,9049.0,CC BY-SA 3.0,,"jona, your train of thought is correct but take notice two things: 1. What you described in $non$-parametric bootstrap, not ""simple"" bootstrap; there is an inherent bias-variance trade-off between the two. 2. You need to be a bit careful how you resample your sample. You may accidentally end up missing a grouping especially if you have a lot of clusters. That is not ""the end of the world"" and would asymptotically ""not happen"" but this might mess-up your calculation procedures slightly.",2013-10-20 14:34:37.663
105005,57872,20120.0,CC BY-SA 3.0,,"Regarding 2, I agree - it's just an example that would need to be adapted to the individual model. (You might get by simply sampling from the grouping variables too.) Regarding 1 - I don't understand, can you elaborate?",2013-10-20 14:41:42.403
105006,57876,503.0,CC BY-SA 3.0,,"Welcome to the site. Since this looks like a class assignment, please add the ""self-study"" tag. See [homework questions](http://meta.stackexchange.com/questions/10811/how-do-i-ask-and-answer-homework-questions/10812#10812)",2013-10-20 14:46:22.830
105007,57873,12808.0,CC BY-SA 3.0,,I am not very familiar with R and never have I used  the vector representation. The R documentation tells the following about the direction of arrows: http://cc.oulu.fi/~jarioksa/softhelp/vegan/html/biplot.rda.html,2013-10-20 14:56:51.470
105008,57872,9049.0,CC BY-SA 3.0,,"With any bootstrapping technique the simulations get processed just like the real data. With non-parametric bootstrapping (what you described) you resample your original data. With parametric bootstrapping you simulate a new sample based on the original model you fitted. Non-parametric btsp. makes less assumptions but usually has more variance. Parametric btsp. assumes that the model you fit is ""correct"", so it makes more assumptions, but it usually has less variance. Param. btsp. also eliminate issues regarding the resampling. (Cont.)",2013-10-20 15:01:44.250
105009,57548,10547.0,CC BY-SA 3.0,,"For a more general case: $Y|X=x \sim N(x,\sigma_x^2)$ and $X\sim N(\mu_x,\sigma^2_x)$ I've $\beta = \frac{2\sigma_x^2 + 2\sigma_y^2}{\sigma_y^2\sigma_x^2}$ and $\gamma = \frac{-4\sigma_x^2 y - 4\sigma^2_y\mu_x}{4\sigma_y^2\sigma_x^2}$. It seems that $\int_{-\infty}^0 \text{exp}\{-\frac{x^2}{4\beta}-\gamma x\}dx = \int_{0}^\infty \text{exp}\{-\frac{x^2}{4\beta}-\gamma x\}dx$. With this I'll get smth. like a density multiplied by the $\text{erf}$. But since $\text{erf}$ integrates over $\gamma\sqrt{\beta}$ which depends upon $y$ how am I supposed to find the expected value and variance of $y$?",2013-10-20 15:03:13.473
105010,57872,9049.0,CC BY-SA 3.0,,"Given the fact you are making parametric assumptions to start with, when you fit your original model you might as well use them and get a better estimate (ie. if you don't believe the model why bootstrap it anyway). You have the correct idea; I just want to highlight though that there is a trade-off between the non-parametric bootstrap you outlined and the parametric bootstrap that `lme4`'s native `bootMer()` function offers.",2013-10-20 15:04:28.200
